min,max,average,median,p95,p99,std,throughput_rps,target_rps,total_requests,filename
3642,265601,10368.886271870793,6501.5,27763.44999999998,66841.80999999982,14511.601983703662,99.06666666666666,99.06666666666666,5944,target_rps100.00_iter03_rps99.07_lat.csv
3513,87342,8489.600974462366,6426.0,19848.649999999983,38338.8899999999,6356.320584256625,99.2,99.2,5952,target_rps100.00_iter03_rps99.20_lat.csv
3404,336329,15190.63045245191,7093.0,50345.49999999996,121893.26999999899,23969.47030401569,123.03333333333333,123.03333333333333,7382,target_rps120.00_iter01_rps123.03_lat.csv
3409,212450,8989.210953346856,6579.0,21102.49999999998,38688.43999999973,8508.171425752713,123.25,123.25,7395,target_rps120.00_iter01_rps123.25_lat.csv
3569,308745,15455.564553197242,7231.0,53351.6,115494.59999999996,23118.833503608806,123.28333333333333,123.28333333333333,7397,target_rps120.00_iter02_rps123.28_lat.csv
3400,121497,8944.071602269656,6524.0,20995.24999999999,42366.019999999975,7760.170720823529,123.36666666666666,123.36666666666666,7402,target_rps120.00_iter02_rps123.37_lat.csv
3429,392038,15243.755754129434,6759.0,53656.75,137528.04999999993,25648.819506622855,123.1,123.1,7386,target_rps120.00_iter03_rps123.10_lat.csv
3356,110832,8555.123343251285,6560.5,19822.749999999996,36048.60999999999,6378.394084679468,123.23333333333333,123.23333333333333,7394,target_rps120.00_iter03_rps123.23_lat.csv
3554,207420,9079.613579511613,6436.0,21827.09999999995,44744.13999999996,9696.229112204453,139.91666666666666,139.91666666666666,8395,target_rps140.00_iter01_rps139.91_lat.csv
3231,378024,20201.045649072752,8398.0,70353.3,141042.93,30039.003782799016,140.2,140.2,8412,target_rps140.00_iter01_rps140.20_lat.csv
3420,81190,8807.867396738484,6563.0,21244.0,38252.0,6481.850200626661,140.01666666666668,140.01666666666668,8401,target_rps140.00_iter02_rps140.01_lat.csv
3206,368735,22099.873215984775,8486.5,76293.9499999999,190303.91000000015,35077.83140519725,140.13333333333333,140.13333333333333,8408,target_rps140.00_iter02_rps140.13_lat.csv
3592,329198,21250.020150232504,9273.0,71790.19999999998,146712.41999999987,27870.308045722115,139.78333333333333,139.78333333333333,8387,target_rps140.00_iter03_rps139.78_lat.csv
3440,332092,9191.666824925816,6358.0,20493.199999999986,44090.32000000007,13615.231239267561,140.41666666666666,140.41666666666666,8425,target_rps140.00_iter03_rps140.42_lat.csv
3212,232013,9385.468567326428,6822.0,22651.0,41539.5,8711.36160090137,162.51666666666668,162.51666666666668,9751,target_rps160.00_iter01_rps162.51_lat.csv
3269,508501,30255.953619330397,16721.0,87088.79999999993,169356.12000000005,38313.87604078927,162.78333333333333,162.78333333333333,9767,target_rps160.00_iter01_rps162.78_lat.csv
3253,194560,23215.16124062853,11796.0,71361.79999999997,112898.75999999972,24845.547583267748,162.28333333333333,162.28333333333333,9737,target_rps160.00_iter02_rps162.28_lat.csv
3431,172964,10301.732060363413,7172.0,25951.0,58509.800000000105,10734.055420516965,162.35,162.35,9741,target_rps160.00_iter02_rps162.35_lat.csv
3467,568474,29522.166410019505,14855.0,80276.0,217579.20000000013,46190.55738300146,162.35,162.35,9741,target_rps160.00_iter03_rps162.35_lat.csv
3519,140023,9666.625846848696,6986.5,23606.249999999876,48656.9,8758.137819878048,162.36666666666667,162.36666666666667,9742,target_rps160.00_iter03_rps162.37_lat.csv
3196,216446,35957.270328907405,28901.0,88295.89999999998,139260.6800000001,30123.8442720816,192.05,192.05,11523,target_rps180.00_iter01_rps192.05_lat.csv
3381,394610,11017.940829940224,7300.0,27155.699999999997,64544.61999999999,16515.468323670102,192.38333333333333,192.38333333333333,11543,target_rps180.00_iter01_rps192.38_lat.csv
3341,413841,47250.91186204494,36852.5,129762.29999999996,236084.63000000015,45666.361222631574,191.36666666666667,191.36666666666667,11482,target_rps180.00_iter02_rps191.36_lat.csv
3242,183853,9902.032663966216,7118.0,24085.499999999993,46211.11999999976,9290.246266703278,193.38333333333333,193.38333333333333,11603,target_rps180.00_iter02_rps193.38_lat.csv
3587,381031,45078.261308281144,34432.0,127913.0,212269.8999999985,43188.666666454876,191.6,191.6,11496,target_rps180.00_iter03_rps191.60_lat.csv
3128,168849,10307.521697869037,7052.0,26891.0,56676.60000000011,10146.651231220649,193.18333333333334,193.18333333333334,11591,target_rps180.00_iter03_rps193.18_lat.csv
3243,383368,42010.72781629116,32427.5,114179.09999999998,195739.9700000002,40487.809453729795,192.33333333333334,192.33333333333334,11540,target_rps200.00_iter01_rps192.33_lat.csv
3439,204491,9950.05744754042,7011.5,25091.25,49516.66999999975,9405.7621749459,193.8,193.8,11628,target_rps200.00_iter01_rps193.80_lat.csv
3184,1126823,15397.959013515885,7299.0,29726.50000000002,76709.99999999985,65477.098909932145,189.9,189.9,11394,target_rps200.00_iter02_rps189.90_lat.csv
3419,581591,42513.03406451613,31868.0,107835.99999999994,212801.2000000005,47336.68835936198,193.75,193.75,11625,target_rps200.00_iter02_rps193.75_lat.csv
3517,296068,42032.813929132484,33926.5,107582.75,177326.64000000016,36600.05202757169,190.96666666666667,190.96666666666667,11458,target_rps200.00_iter03_rps190.96_lat.csv
3324,121227,10292.697863506617,7181.0,27406.0,52078.199999999946,9368.88680728684,192.68333333333334,192.68333333333334,11561,target_rps200.00_iter03_rps192.68_lat.csv
3679,310481,67086.35754431474,59271.5,163423.89999999997,217866.9399999998,47237.48751893706,231.3,231.3,13878,target_rps220.00_iter01_rps231.28_lat.csv
3371,379020,13522.679611650485,8626.5,37098.54999999992,69839.37999999983,17758.725277606605,236.9,236.9,14214,target_rps220.00_iter01_rps236.87_lat.csv
3850,430141,64825.92046851276,57084.0,158053.5,222333.0000000003,47377.96489628617,230.51666666666668,230.51666666666668,13831,target_rps220.00_iter02_rps230.51_lat.csv
3378,189444,12432.984641161687,8085.0,33768.349999999984,73946.30000000008,13428.97633037115,238.73333333333332,238.73333333333332,14324,target_rps220.00_iter02_rps238.73_lat.csv
3768,529304,76307.39133610929,62051.0,194309.59999999992,337932.9199999988,63567.29436119644,228.15,228.15,13689,target_rps220.00_iter03_rps228.15_lat.csv
3296,208386,12720.488834441721,8438.0,35098.0,75469.59999999998,13739.396460966487,238.08333333333334,238.08333333333334,14285,target_rps220.00_iter03_rps238.08_lat.csv
3213,365406,56618.25446300029,50233.0,134336.19999999992,201380.78000000012,41855.751779547085,231.53333333333333,231.53333333333333,13892,target_rps240.00_iter01_rps231.53_lat.csv
3241,297063,12315.938308038223,8208.0,33520.19999999998,69578.69,13830.366273219,237.2,237.2,14232,target_rps240.00_iter01_rps237.18_lat.csv
3584,440855,62458.49118624476,52690.5,166223.8,267366.4600000001,52227.28133725888,230.7,230.7,13842,target_rps240.00_iter02_rps230.69_lat.csv
3287,246011,11817.983180320976,7898.0,32056.999999999978,66921.75999999998,12222.892277955922,237.81666666666666,237.81666666666666,14269,target_rps240.00_iter02_rps237.82_lat.csv
3912,497046,77791.29906812106,65118.0,191377.59999999998,334476.49999999994,61889.729900922335,230.71666666666667,230.71666666666667,13843,target_rps240.00_iter03_rps230.71_lat.csv
3291,262398,13294.431912645297,8882.0,36929.59999999997,69767.63999999996,13586.455786630047,236.58333333333334,236.58333333333334,14195,target_rps240.00_iter03_rps236.58_lat.csv
3360,681684,123597.7765498493,101048.0,296464.0,482682.1999999997,90217.15122497658,282.01666666666665,282.01666666666665,16921,target_rps260.00_iter01_rps282.00_lat.csv
3475,304508,27768.883415813096,18059.5,81229.15,140189.82999999978,27913.69098078126,289.6333333333333,289.6333333333333,17378,target_rps260.00_iter01_rps289.63_lat.csv
4458,484882,99920.60785968296,87057.0,217147.0,315294.4999999997,62716.53543354398,276.51666666666665,276.51666666666665,16591,target_rps260.00_iter02_rps276.51_lat.csv
3222,276113,28029.1189529866,17278.5,86273.40000000002,144383.22999999992,29313.954504546607,293.53333333333336,293.53333333333336,17612,target_rps260.00_iter02_rps293.51_lat.csv
4264,729428,149014.7151152456,124404.0,367552.7999999996,526504.4800000001,102234.9397037931,281.28333333333336,281.28333333333336,16877,target_rps260.00_iter03_rps281.26_lat.csv
3486,269893,29268.838919288646,20473.5,80862.85,121830.56,25949.28293280107,292.4,292.4,17544,target_rps260.00_iter03_rps292.40_lat.csv
4093,544179,118099.01171991196,104936.0,248293.99999999994,328732.63999999955,68173.5629098619,280.15,280.15,16809,target_rps280.00_iter01_rps280.15_lat.csv
3143,340693,28184.186801914748,16260.5,89645.19999999998,158171.9199999997,31559.021384438198,292.46666666666664,292.46666666666664,17548,target_rps280.00_iter01_rps292.45_lat.csv
3807,634309,121273.92338492798,96657.0,318783.4,476677.2,91663.45798788634,278.8833333333333,278.8833333333333,16733,target_rps280.00_iter02_rps278.87_lat.csv
3455,452810,30012.753589890868,18606.0,87376.19999999994,163087.47999999998,32997.43251151918,290.1666666666667,290.1666666666667,17410,target_rps280.00_iter02_rps290.15_lat.csv
3508,425110,32227.9412630216,17882.0,111716.0,204968.59999999948,39389.003433446254,283.18333333333334,283.18333333333334,16991,target_rps280.00_iter03_rps283.16_lat.csv
3936,953232,149487.436339134,112340.0,449889.0999999993,661178.4800000001,128732.64254820549,284.45,284.45,17067,target_rps280.00_iter03_rps284.48_lat.csv
3462,653718,33756.28806730655,18894.0,114681.04999999997,232215.08999999956,44478.64114937428,281.3,281.3,16878,target_rps300.00_iter01_rps281.26_lat.csv
4585,509450,118807.27224084201,105776.0,246547.9,322452.27999999997,67864.92909215149,283.45,283.45,17007,target_rps300.00_iter01_rps283.45_lat.csv
5323,514225,120051.70599704579,108947.0,240300.59999999998,312045.3599999999,64914.26551057459,282.0833333333333,282.0833333333333,16925,target_rps300.00_iter02_rps281.93_lat.csv
3530,286553,29715.478555039124,18474.0,91525.79999999997,155588.60000000027,30664.496606190114,283.28333333333336,283.28333333333336,16997,target_rps300.00_iter02_rps283.24_lat.csv
4013,717562,144413.96032030595,122670.5,339014.99999999994,499140.8499999999,96963.99601335329,278.9,278.9,16734,target_rps300.00_iter03_rps278.90_lat.csv
3495,315826,31875.5542019774,20209.0,93990.4,164884.31000000003,32460.30108867121,283.2,283.2,16992,target_rps300.00_iter03_rps283.22_lat.csv
3730,467304,36074.92680906455,21227.0,116187.0,217072.0,41867.44083880283,281.68333333333334,281.68333333333334,16901,target_rps320.00_iter01_rps281.52_lat.csv
5312,1043542,147927.02884501714,118730.5,373797.9499999998,644360.7299999986,116025.14152813837,281.96666666666664,281.96666666666664,16918,target_rps320.00_iter01_rps281.95_lat.csv
3572,518812,32647.01632653061,21588.0,88936.59999999995,166532.2799999999,36938.1502452793,281.75,281.75,16905,target_rps320.00_iter02_rps281.72_lat.csv
4406,553838,121302.9775921896,102683.0,280140.5,381022.25999999995,78161.32186130439,283.3833333333333,283.3833333333333,17003,target_rps320.00_iter02_rps283.39_lat.csv
4285,674707,114420.05198382465,97593.0,268213.6,368975.16000000015,73596.40153574615,284.3833333333333,284.3833333333333,17063,target_rps320.00_iter03_rps284.30_lat.csv
3422,338384,32903.41466978375,22096.0,93095.95,163255.61,32316.616065255235,285.1666666666667,285.1666666666667,17110,target_rps320.00_iter03_rps285.16_lat.csv
13480,1909576,553951.7875787579,556214.0,1010810.8999999999,1157376.9199999995,295985.5843445825,333.3,333.3,19998,target_rps340.00_iter01_rps333.28_lat.csv
3716,922404,71121.071300716,47486.5,218405.95,402738.6799999999,77591.77415071135,335.2,335.2,20112,target_rps340.00_iter01_rps335.23_lat.csv
5140,1528926,412017.58679682,361111.0,884652.3999999999,1008387.06,243464.66940676363,331.23333333333335,331.23333333333335,19874,target_rps340.00_iter02_rps331.23_lat.csv
3593,648558,71950.0438272836,55162.0,196183.25,306614.50000000023,61757.68363962282,334.26666666666665,334.26666666666665,20056,target_rps340.00_iter02_rps334.11_lat.csv
9348,3196899,683359.3350096914,436283.0,1652485.4,1842610.639999999,560403.4763540826,318.15,318.15,19089,target_rps340.00_iter03_rps318.12_lat.csv
4289,763162,71806.41006579938,53834.0,200547.9999999999,299391.7999999991,61855.13865970306,331.81666666666666,331.81666666666666,19909,target_rps340.00_iter03_rps331.80_lat.csv
14948,4338674,1013908.3332287746,1162382.5,1697689.4499999997,2078352.0799999996,549433.8283073314,318.8,318.8,19128,target_rps360.00_iter01_rps318.79_lat.csv
4013,698674,76994.53264773902,56138.0,221410.99999999977,334746.11999999965,69392.24813436528,338.71666666666664,338.71666666666664,20323,target_rps360.00_iter01_rps338.36_lat.csv
11331,4663817,1167338.1356180126,1028166.5,2381666.65,2656445.17,708429.4400413753,319.03333333333336,319.03333333333336,19142,target_rps360.00_iter02_rps318.97_lat.csv
3492,683497,79792.34026502556,52973.0,255642.19999999958,397518.12000000005,81227.03387488506,335.81666666666666,335.81666666666666,20149,target_rps360.00_iter02_rps335.81_lat.csv
9504,3282803,676714.7240342472,504305.0,1563397.75,1703818.1000000003,507554.22131430166,327.03333333333336,327.03333333333336,19622,target_rps360.00_iter03_rps327.03_lat.csv
4063,672849,74607.46135761093,54466.0,214064.0,372853.19999999995,71244.92528196369,333.18333333333334,333.18333333333334,19991,target_rps360.00_iter03_rps333.18_lat.csv
7091,9527778,2173580.107420235,1971431.0,4855103.75,5224959.750000003,1512783.3133939062,317.6,317.6,19056,target_rps380.00_iter01_rps317.57_lat.csv
3623,725121,66955.6738749562,45438.0,211577.6,360458.5200000012,70521.97938607384,332.95,332.95,19977,target_rps380.00_iter01_rps332.95_lat.csv
10083,3698144,854076.4420915033,651887.0,1940993.4,2150391.8799999994,624224.0449719128,318.75,318.75,19125,target_rps380.00_iter02_rps317.98_lat.csv
3716,675353,67213.31902209308,48147.0,199378.0,334312.8000000003,65619.05390124937,332.68333333333334,332.68333333333334,19961,target_rps380.00_iter02_rps332.58_lat.csv
10494,4075593,1042897.5110935024,1079738.0,1920871.0,2106388.32,559188.902865536,315.5,315.5,18930,target_rps380.00_iter03_rps315.34_lat.csv
3490,514144,65673.95537446643,47529.5,196607.25,316272.99999999953,62275.87423329826,343.6,343.6,20616,target_rps380.00_iter03_rps343.58_lat.csv
9068,2609870,798768.8814981902,760498.0,1554045.0999999999,1684909.420000001,485481.95025491767,317.71666666666664,317.71666666666664,19063,target_rps400.00_iter01_rps317.72_lat.csv
4037,866405,72276.72093360394,51301.5,208173.24999999974,408972.1799999998,76933.40922190403,344.9,344.9,20694,target_rps400.00_iter01_rps344.92_lat.csv
8241,8366386,1792791.827881662,1392835.0,4265642.4,4555705.039999998,1346712.6232012722,309.28333333333336,309.28333333333336,18557,target_rps400.00_iter02_rps309.22_lat.csv
3662,620388,75252.7009689441,53527.0,225861.39999999997,366097.2799999985,72017.20206084942,335.4166666666667,335.4166666666667,20125,target_rps400.00_iter02_rps335.19_lat.csv
9511,1666011,524022.10994089197,491394.5,1055814.0999999999,1213244.13,298652.47015548445,310.1666666666667,310.1666666666667,18610,target_rps400.00_iter03_rps310.16_lat.csv
3617,741271,74868.19431586283,49897.0,239170.5,412884.7999999997,81242.28664909051,334.85,334.85,20091,target_rps400.00_iter03_rps334.85_lat.csv
11185,2956946,831776.9436677843,890947.0,1587157.4,1782143.6,433513.38781596837,323.0833333333333,323.0833333333333,19385,target_rps420.00_iter01_rps323.07_lat.csv
3920,644870,75324.64721237194,49813.0,250338.34999999986,396568.8800000007,79173.68598631103,338.4,338.4,20304,target_rps420.00_iter01_rps338.33_lat.csv
11921,2450441,735929.1512034779,729371.0,1405299.35,1577961.25,444166.500681844,314.3666666666667,314.3666666666667,18862,target_rps420.00_iter02_rps314.19_lat.csv
3899,894509,84534.70237023702,51819.5,299317.4499999999,531981.1899999991,101770.4541427804,333.3,333.3,19998,target_rps420.00_iter02_rps333.08_lat.csv
12556,2680410,703853.9639813895,661737.0,1522024.5999999996,1866764.1200000003,468421.9892515983,318.81666666666666,318.81666666666666,19129,target_rps420.00_iter03_rps317.80_lat.csv
3546,710370,68111.61742858567,45819.0,211726.39999999997,350622.73999999755,70678.23037399599,334.31666666666666,334.31666666666666,20059,target_rps420.00_iter03_rps334.28_lat.csv
12522,2478111,586551.0640646867,503722.0,1506922.9999999993,1651323.759999999,435425.3992151779,321.55,321.55,19293,target_rps440.00_iter01_rps321.55_lat.csv
3922,1245080,84866.80230726229,53125.0,281395.2000000001,484574.80000000005,98223.45233699105,327.95,327.95,19677,target_rps440.00_iter01_rps327.86_lat.csv
10868,3301558,1123338.0966598927,1408451.0,1911273.5,2067260.6999999993,649305.7958513355,319.85,319.85,19191,target_rps440.00_iter02_rps319.82_lat.csv
4071,805107,75975.02199845081,48263.0,262833.2,411092.4000000007,83890.53148107207,322.75,322.75,19365,target_rps440.00_iter02_rps322.74_lat.csv
8872,3810227,947977.5700472938,522054.0,2146791.4,2285284.3999999994,803975.7300610555,317.1666666666667,317.1666666666667,19030,target_rps440.00_iter03_rps317.02_lat.csv
3985,608146,67465.11445348717,48258.5,204203.39999999997,321194.48999999976,64305.22499063992,323.56666666666666,323.56666666666666,19414,target_rps440.00_iter03_rps323.58_lat.csv
10448,4452373,1072808.7774482255,869573.0,2384312.5499999984,2670954.359999996,815300.4532931003,320.3,320.3,19218,target_rps460.00_iter01_rps320.29_lat.csv
4470,932212,79481.95512013297,53762.0,247825.39999999947,417747.6399999998,83980.8225876702,330.8833333333333,330.8833333333333,19853,target_rps460.00_iter01_rps330.94_lat.csv
10226,1376243,487674.51361438184,476450.0,931125.6499999999,1084371.81,262580.8130636297,317.06666666666666,317.06666666666666,19024,target_rps460.00_iter02_rps316.58_lat.csv
4069,1144104,83692.88007568783,49347.0,305820.3499999999,499290.50000000006,102711.10432951698,325.9,325.9,19554,target_rps460.00_iter02_rps325.80_lat.csv
9074,2393661,742026.4932884112,721990.0,1436365.9999999998,1658369.1600000006,409370.2115525976,311.65,311.65,18699,target_rps460.00_iter03_rps311.62_lat.csv
3652,924893,81085.68267319162,50198.0,277615.60000000015,534486.3200000001,98832.4770481835,326.95,326.95,19617,target_rps460.00_iter03_rps326.95_lat.csv
13739,3051860,872120.3286492841,717168.0,1707741.75,2010345.3999999953,546549.1166997268,311.93333333333334,311.93333333333334,18716,target_rps480.00_iter01_rps311.92_lat.csv
3910,751860,76821.08424313957,54779.5,231978.7999999997,359515.22999999986,73455.49567772441,338.9,338.9,20334,target_rps480.00_iter01_rps338.81_lat.csv
4994,3686143,960156.2934418629,878341.0,2059568.5,2254444.1000000006,686862.679505878,323.51666666666665,323.51666666666665,19411,target_rps480.00_iter02_rps323.50_lat.csv
3959,851963,69598.91241054799,50540.0,198717.85000000003,354661.4900000002,67883.60510440795,340.03333333333336,340.03333333333336,20402,target_rps480.00_iter02_rps339.97_lat.csv
5799,1475204,344052.751443038,282256.0,784947.2999999999,998349.3499999989,225129.49648592251,329.1666666666667,329.1666666666667,19750,target_rps480.00_iter03_rps329.16_lat.csv
4275,820114,82052.5224639871,53236.0,273776.94999999984,434518.20000000007,88646.29134610442,330.9,330.9,19854,target_rps480.00_iter03_rps330.90_lat.csv
9264,1262137,357826.5667220952,339387.0,706034.2999999998,855368.2499999998,187228.2077103815,320.73333333333335,320.73333333333335,19244,target_rps500.00_iter01_rps320.73_lat.csv
3987,946435,78126.28214231374,46491.0,287118.80000000005,520264.4,98981.08090403001,328.6166666666667,328.6166666666667,19717,target_rps500.00_iter01_rps328.59_lat.csv
7049,4057126,1237559.1081889763,1277297.5,2356576.0499999993,2602936.5299999993,815781.799557523,317.5,317.5,19050,target_rps500.00_iter02_rps317.51_lat.csv
3945,945312,83730.81811236184,49347.0,306355.5999999992,512429.1600000005,101361.40131853317,327.21666666666664,327.21666666666664,19633,target_rps500.00_iter02_rps327.21_lat.csv
7924,2901424,678549.6771161549,518589.0,1633183.4,1795737.9199999997,490227.93055389664,312.0833333333333,312.0833333333333,18725,target_rps500.00_iter03_rps312.09_lat.csv
3942,992020,80121.47966325186,46016.5,270438.499999999,602426.0299999982,106764.68597817313,328.6333333333333,328.6333333333333,19718,target_rps500.00_iter03_rps328.63_lat.csv
