timestamp,pod_count,cpu_usage_millicores,memory_usage_mib
2025-08-11T10:37:29.126028,2,30,100
2025-08-11T10:37:31.400632,2,30,100
2025-08-11T10:37:33.750328,2,30,100
2025-08-11T10:37:36.596430,2,30,100
2025-08-11T10:37:38.888712,2,46,102
2025-08-11T10:37:41.096683,2,46,102
2025-08-11T10:37:43.376588,2,46,102
2025-08-11T10:37:45.558601,2,46,102
2025-08-11T10:37:47.868732,2,46,102
2025-08-11T10:37:50.095803,2,46,102
2025-08-11T10:37:52.344687,2,46,102
2025-08-11T10:37:54.703881,2,133,112
2025-08-11T10:37:56.969313,2,133,112
2025-08-11T10:38:00.240610,2,133,112
2025-08-11T10:38:02.466206,2,133,112
2025-08-11T10:38:04.767644,2,133,112
2025-08-11T10:38:07.026713,2,133,112
2025-08-11T10:38:09.313902,2,158,117
2025-08-11T10:38:11.692678,2,158,117
2025-08-11T10:38:14.056001,2,158,117
2025-08-11T10:38:16.328183,2,158,117
2025-08-11T10:38:18.612619,2,158,117
2025-08-11T10:38:20.908621,2,158,117
2025-08-11T10:38:23.160350,2,158,117
2025-08-11T10:38:25.388617,2,166,116
2025-08-11T10:38:27.632587,2,166,116
2025-08-11T10:38:29.932628,2,166,116
2025-08-11T10:38:32.161387,2,166,116
2025-08-11T10:38:34.392764,2,166,116
2025-08-11T10:38:36.692370,2,166,116
2025-08-11T10:38:38.999218,2,154,117
2025-08-11T10:38:41.304637,2,154,117
2025-08-11T10:38:43.660647,2,154,117
2025-08-11T10:38:45.968699,2,154,117
2025-08-11T10:38:50.309131,2,154,117
2025-08-11T10:38:52.536157,2,154,117
2025-08-11T10:38:54.914370,2,161,119
2025-08-11T10:38:57.225776,2,161,119
2025-08-11T10:38:59.532806,2,161,119
2025-08-11T10:39:01.864672,2,161,119
2025-08-11T10:39:04.159325,2,161,119
2025-08-11T10:39:06.408613,2,161,119
2025-08-11T10:39:08.660647,2,182,119
2025-08-11T10:39:10.888614,2,182,119
2025-08-11T10:39:13.124673,2,182,119
2025-08-11T10:39:15.369713,2,182,119
