timestamp,pod_count,cpu_usage_millicores,memory_usage_mib
2025-08-09T09:04:30.768230,1,133,59
2025-08-09T09:04:33.047208,1,133,59
2025-08-09T09:04:35.287614,1,133,59
2025-08-09T09:04:37.557003,1,133,59
2025-08-09T09:04:39.909212,1,128,59
2025-08-09T09:04:42.246182,1,128,59
2025-08-09T09:04:44.631680,1,128,59
2025-08-09T09:04:46.995752,1,128,59
2025-08-09T09:04:49.248907,1,128,59
2025-08-09T09:04:51.537627,1,128,59
2025-08-09T09:04:53.881790,1,133,60
2025-08-09T09:04:56.167147,1,133,60
2025-08-09T09:04:58.474228,1,133,60
2025-08-09T09:05:00.817220,1,133,60
2025-08-09T09:05:03.132614,1,133,60
2025-08-09T09:05:05.485006,1,133,60
2025-08-09T09:05:07.775531,1,133,60
2025-08-09T09:05:10.104588,1,124,57
2025-08-09T09:05:12.427855,1,124,57
2025-08-09T09:05:14.687377,1,124,57
2025-08-09T09:05:17.021708,1,124,57
2025-08-09T09:05:19.304346,1,124,57
2025-08-09T09:05:21.558904,1,124,57
2025-08-09T09:05:23.887879,1,136,59
2025-08-09T09:05:26.116619,1,136,59
2025-08-09T09:05:28.383284,1,136,59
2025-08-09T09:05:30.628650,1,136,59
2025-08-09T09:05:32.880873,1,136,59
2025-08-09T09:05:35.139085,1,136,59
2025-08-09T09:05:37.398632,1,136,59
2025-08-09T09:05:39.738830,1,113,58
2025-08-09T09:05:42.030554,1,113,58
2025-08-09T09:05:44.247703,1,113,58
2025-08-09T09:05:46.492604,1,113,58
2025-08-09T09:05:48.801824,1,113,58
2025-08-09T09:05:51.069741,1,113,58
2025-08-09T09:05:53.467478,1,146,59
2025-08-09T09:05:55.839677,1,146,59
2025-08-09T09:05:58.166785,1,146,59
2025-08-09T09:06:00.432710,1,146,59
2025-08-09T09:06:02.787341,1,146,59
2025-08-09T09:06:05.096719,1,146,59
2025-08-09T09:06:07.359422,1,146,59
2025-08-09T09:06:09.743673,1,234,57
2025-08-09T09:06:12.118693,1,234,57
2025-08-09T09:06:14.439865,1,234,57
2025-08-09T09:06:16.718311,1,234,57
2025-08-09T09:06:18.990398,1,234,57
2025-08-09T09:06:21.312593,1,234,57
2025-08-09T09:06:23.716652,1,238,59
2025-08-09T09:06:26.012637,1,238,59
2025-08-09T09:06:28.322141,1,238,59
2025-08-09T09:06:30.590897,1,238,59
2025-08-09T09:06:33.203118,1,238,59
2025-08-09T09:06:35.531632,1,238,59
2025-08-09T09:06:37.765349,1,238,59
2025-08-09T09:06:40.059864,1,251,58
2025-08-09T09:06:42.385946,1,251,58
2025-08-09T09:06:44.707931,1,251,58
2025-08-09T09:06:47.091176,1,251,58
2025-08-09T09:06:49.478346,1,251,58
2025-08-09T09:06:51.770166,1,251,58
2025-08-09T09:06:54.121033,1,226,58
2025-08-09T09:06:56.436263,1,226,58
2025-08-09T09:06:58.742886,1,226,58
2025-08-09T09:07:01.022295,1,226,58
2025-08-09T09:07:03.321900,1,226,58
2025-08-09T09:07:05.673907,1,226,58
2025-08-09T09:07:07.998464,1,226,58
2025-08-09T09:07:10.336939,1,240,58
2025-08-09T09:07:12.619863,1,240,58
2025-08-09T09:07:14.936640,1,240,58
2025-08-09T09:07:17.207088,1,240,58
2025-08-09T09:07:19.490877,1,240,58
2025-08-09T09:07:21.828617,1,240,58
2025-08-09T09:07:24.153488,1,241,58
2025-08-09T09:07:26.457769,1,241,58
2025-08-09T09:07:28.817606,1,241,58
2025-08-09T09:07:31.181810,1,241,58
2025-08-09T09:07:33.591767,1,241,58
2025-08-09T09:07:35.889254,1,241,58
2025-08-09T09:07:38.184904,1,241,58
2025-08-09T09:07:40.494967,1,246,58
2025-08-09T09:07:42.924791,1,246,58
2025-08-09T09:07:45.254369,1,246,58
2025-08-09T09:07:47.641392,1,246,58
2025-08-09T09:07:49.982217,1,246,58
2025-08-09T09:07:52.391541,1,246,58
2025-08-09T09:07:54.728617,1,211,59
2025-08-09T09:07:56.994216,1,211,59
2025-08-09T09:07:59.335579,1,211,59
2025-08-09T09:08:01.687083,1,211,59
2025-08-09T09:08:04.036674,1,211,59
2025-08-09T09:08:06.340826,1,211,59
2025-08-09T09:08:08.654460,1,235,57
2025-08-09T09:08:11.041738,1,235,57
2025-08-09T09:08:13.559435,1,235,57
2025-08-09T09:08:15.870865,1,235,57
2025-08-09T09:08:18.220647,1,235,57
2025-08-09T09:08:20.604974,1,235,57
2025-08-09T09:08:23.014281,1,235,57
2025-08-09T09:08:25.344824,1,238,57
2025-08-09T09:08:27.669518,1,238,57
2025-08-09T09:08:30.052774,1,238,57
2025-08-09T09:08:32.356603,1,238,57
2025-08-09T09:08:34.641892,1,238,57
2025-08-09T09:08:36.953478,1,238,57
2025-08-09T09:08:39.256649,1,237,58
2025-08-09T09:08:41.554905,1,237,58
2025-08-09T09:08:43.927600,1,237,58
2025-08-09T09:08:46.145809,1,237,58
2025-08-09T09:08:48.464763,1,237,58
2025-08-09T09:08:50.804103,1,237,58
2025-08-09T09:08:53.135264,1,237,58
2025-08-09T09:08:55.445949,1,173,59
2025-08-09T09:08:57.729065,1,173,59
2025-08-09T09:09:00.024231,1,173,59
2025-08-09T09:09:02.325501,1,173,59
2025-08-09T09:09:04.727348,1,173,59
2025-08-09T09:09:07.054095,1,173,59
2025-08-09T09:09:09.376674,1,295,58
2025-08-09T09:09:11.766801,1,295,58
2025-08-09T09:09:14.172656,1,295,58
2025-08-09T09:09:16.533010,1,295,58
2025-08-09T09:09:18.862341,1,295,58
2025-08-09T09:09:21.140893,1,295,58
2025-08-09T09:09:23.472794,1,332,59
2025-08-09T09:09:25.799476,1,332,59
2025-08-09T09:09:28.118632,1,332,59
2025-08-09T09:09:30.403432,1,332,59
2025-08-09T09:09:32.728777,1,332,59
2025-08-09T09:09:35.084728,1,332,59
2025-08-09T09:09:37.548725,1,332,59
2025-08-09T09:09:39.872328,1,329,58
2025-08-09T09:09:42.222181,1,329,58
2025-08-09T09:09:44.587728,1,329,58
2025-08-09T09:09:46.905013,1,329,58
2025-08-09T09:09:49.153902,1,329,58
2025-08-09T09:09:51.416838,1,329,58
2025-08-09T09:09:53.784678,1,324,58
2025-08-09T09:09:56.134620,1,324,58
2025-08-09T09:09:58.434149,1,324,58
2025-08-09T09:10:00.682309,1,324,58
2025-08-09T09:10:02.979789,1,324,58
2025-08-09T09:10:05.308240,1,324,58
2025-08-09T09:10:07.667375,1,324,58
2025-08-09T09:10:09.933674,1,289,58
2025-08-09T09:10:12.215506,1,289,58
2025-08-09T09:10:14.662489,1,289,58
2025-08-09T09:10:16.960690,1,289,58
2025-08-09T09:10:19.251045,1,289,58
2025-08-09T09:10:21.568593,1,289,58
2025-08-09T09:10:23.927203,1,296,57
2025-08-09T09:10:26.236689,1,296,57
2025-08-09T09:10:28.566449,1,296,57
2025-08-09T09:10:30.915182,1,296,57
2025-08-09T09:10:33.292776,1,296,57
2025-08-09T09:10:35.618851,1,296,57
2025-08-09T09:10:37.948121,1,296,57
2025-08-09T09:10:40.235263,1,298,57
2025-08-09T09:10:42.587271,1,298,57
2025-08-09T09:10:44.848679,1,298,57
2025-08-09T09:10:47.186349,1,298,57
2025-08-09T09:10:49.480598,1,298,57
2025-08-09T09:10:51.732862,1,298,57
2025-08-09T09:10:54.063654,1,305,59
2025-08-09T09:10:56.340708,1,305,59
2025-08-09T09:10:58.628607,1,305,59
2025-08-09T09:11:00.940609,1,305,59
2025-08-09T09:11:03.273689,1,305,59
2025-08-09T09:11:05.552661,1,305,59
2025-08-09T09:11:07.840730,1,305,59
2025-08-09T09:11:10.153482,1,279,58
2025-08-09T09:11:12.433513,1,279,58
2025-08-09T09:11:14.836603,1,279,58
2025-08-09T09:11:17.154603,1,279,58
2025-08-09T09:11:19.535410,1,279,58
2025-08-09T09:11:21.829736,1,279,58
2025-08-09T09:11:24.170743,1,324,58
2025-08-09T09:11:26.471037,1,324,58
2025-08-09T09:11:28.806152,1,324,58
2025-08-09T09:11:31.171277,1,324,58
2025-08-09T09:11:33.583760,1,324,58
2025-08-09T09:11:35.979431,1,324,58
2025-08-09T09:11:38.277114,1,324,58
2025-08-09T09:11:40.605862,1,300,58
2025-08-09T09:11:42.922595,1,300,58
2025-08-09T09:11:45.246077,1,300,58
2025-08-09T09:11:47.576424,1,300,58
2025-08-09T09:11:49.933479,1,300,58
2025-08-09T09:11:52.244856,1,300,58
2025-08-09T09:11:54.557156,1,300,57
2025-08-09T09:11:56.825443,1,300,57
2025-08-09T09:11:59.060669,1,300,57
2025-08-09T09:12:01.424676,1,300,57
2025-08-09T09:12:03.935561,1,300,57
2025-08-09T09:12:06.385745,1,300,57
2025-08-09T09:12:08.712608,1,228,57
2025-08-09T09:12:11.107382,1,228,57
2025-08-09T09:12:13.640718,1,228,57
2025-08-09T09:12:15.936639,1,228,57
2025-08-09T09:12:18.242782,1,228,57
2025-08-09T09:12:20.543170,1,228,57
2025-08-09T09:12:22.908582,1,228,57
2025-08-09T09:12:25.220643,1,366,57
2025-08-09T09:12:27.653205,1,366,57
2025-08-09T09:12:29.960639,1,366,57
2025-08-09T09:12:32.290050,1,366,57
2025-08-09T09:12:34.688757,1,366,57
2025-08-09T09:12:37.018683,1,366,57
2025-08-09T09:12:39.396615,1,364,58
2025-08-09T09:12:41.805672,1,364,58
2025-08-09T09:12:44.231113,1,364,58
2025-08-09T09:12:46.644851,1,364,58
2025-08-09T09:12:49.044351,1,364,58
2025-08-09T09:12:51.398743,1,364,58
2025-08-09T09:12:53.846134,1,380,58
2025-08-09T09:12:56.380652,1,380,58
2025-08-09T09:12:58.828603,1,380,58
2025-08-09T09:13:01.165478,1,380,58
2025-08-09T09:13:03.820655,1,380,58
2025-08-09T09:13:06.221659,1,380,58
2025-08-09T09:13:08.585585,1,327,59
2025-08-09T09:13:10.993660,1,327,59
2025-08-09T09:13:13.384621,1,327,59
2025-08-09T09:13:15.822499,1,327,59
2025-08-09T09:13:18.256606,1,327,59
2025-08-09T09:13:20.637429,1,327,59
2025-08-09T09:13:23.116713,1,327,59
2025-08-09T09:13:25.560896,1,384,58
2025-08-09T09:13:27.913494,1,384,58
2025-08-09T09:13:30.263220,1,384,58
2025-08-09T09:13:32.640625,1,384,58
2025-08-09T09:13:35.080274,1,384,58
2025-08-09T09:13:37.512913,1,384,58
2025-08-09T09:13:39.794719,1,401,58
2025-08-09T09:13:42.124087,1,401,58
2025-08-09T09:13:44.450084,1,401,58
2025-08-09T09:13:46.739244,1,401,58
2025-08-09T09:13:49.101607,1,401,58
2025-08-09T09:13:51.481096,1,401,58
2025-08-09T09:13:53.916906,1,399,58
2025-08-09T09:13:56.288728,1,399,58
2025-08-09T09:13:58.572601,1,399,58
2025-08-09T09:14:00.860650,1,399,58
2025-08-09T09:14:03.076653,1,399,58
2025-08-09T09:14:05.375651,1,399,58
2025-08-09T09:14:07.752945,1,399,58
2025-08-09T09:14:10.016650,1,327,59
2025-08-09T09:14:12.504783,1,327,59
2025-08-09T09:14:14.854996,1,327,59
2025-08-09T09:14:17.259042,1,327,59
2025-08-09T09:14:19.688620,1,327,59
2025-08-09T09:14:22.016159,1,327,59
2025-08-09T09:14:24.379274,1,412,58
2025-08-09T09:14:26.689426,1,412,58
2025-08-09T09:14:28.999294,1,412,58
2025-08-09T09:14:31.284787,1,412,58
2025-08-09T09:14:33.784763,1,412,58
2025-08-09T09:14:36.104610,1,412,58
2025-08-09T09:14:38.504150,1,412,58
2025-08-09T09:14:40.868845,1,390,58
2025-08-09T09:14:43.262687,1,390,58
2025-08-09T09:14:45.560047,1,390,58
2025-08-09T09:14:47.898443,1,390,58
2025-08-09T09:14:50.216716,1,390,58
2025-08-09T09:14:52.666682,1,390,58
2025-08-09T09:14:55.037063,1,384,59
2025-08-09T09:14:57.451591,1,384,59
2025-08-09T09:14:59.861778,1,384,59
2025-08-09T09:15:02.194902,1,384,59
2025-08-09T09:15:04.500603,1,384,59
2025-08-09T09:15:06.760684,1,384,59
2025-08-09T09:15:08.988715,1,368,58
2025-08-09T09:15:11.474306,1,368,58
2025-08-09T09:15:13.981410,1,368,58
2025-08-09T09:15:16.413174,1,368,58
2025-08-09T09:15:18.702699,1,368,58
2025-08-09T09:15:20.996676,1,368,58
2025-08-09T09:15:23.265410,1,368,58
2025-08-09T09:15:25.564713,1,233,58
2025-08-09T09:15:27.861194,1,233,58
2025-08-09T09:15:30.182661,1,233,58
2025-08-09T09:15:32.491919,1,233,58
2025-08-09T09:15:34.914305,1,233,58
2025-08-09T09:15:37.236672,1,233,58
2025-08-09T09:15:39.576221,1,444,58
2025-08-09T09:15:41.909206,1,444,58
2025-08-09T09:15:44.275444,1,444,58
2025-08-09T09:15:46.599147,1,444,58
2025-08-09T09:15:48.997513,1,444,58
2025-08-09T09:15:51.436731,1,444,58
2025-08-09T09:15:53.897964,1,424,59
2025-08-09T09:15:56.212579,1,424,59
2025-08-09T09:15:58.491411,1,424,59
2025-08-09T09:16:00.828829,1,424,59
2025-08-09T09:16:03.101584,1,424,59
2025-08-09T09:16:05.482552,1,424,59
2025-08-09T09:16:07.906098,1,424,59
2025-08-09T09:16:10.243126,1,437,59
2025-08-09T09:16:12.519015,1,437,59
2025-08-09T09:16:15.021494,1,437,59
2025-08-09T09:16:17.504667,1,437,59
2025-08-09T09:16:19.899646,1,437,59
2025-08-09T09:16:22.281430,1,437,59
2025-08-09T09:16:24.724699,1,401,59
2025-08-09T09:16:27.044670,1,401,59
2025-08-09T09:16:29.324589,1,401,59
2025-08-09T09:16:31.642066,1,401,59
2025-08-09T09:16:34.146471,1,401,59
2025-08-09T09:16:36.510736,1,401,59
2025-08-09T09:16:38.856649,1,434,58
2025-08-09T09:16:41.149103,1,434,58
2025-08-09T09:16:43.557753,1,434,58
2025-08-09T09:16:45.924718,1,434,58
2025-08-09T09:16:48.268684,1,434,58
2025-08-09T09:16:50.614288,1,434,58
2025-08-09T09:16:52.991764,1,434,58
2025-08-09T09:16:55.364685,1,430,58
2025-08-09T09:16:57.690413,1,430,58
2025-08-09T09:17:00.027234,1,430,58
2025-08-09T09:17:02.398839,1,430,58
2025-08-09T09:17:04.837745,1,430,58
2025-08-09T09:17:07.140729,1,430,58
2025-08-09T09:17:09.464652,1,396,57
2025-08-09T09:17:11.844637,1,396,57
2025-08-09T09:17:14.083265,1,396,57
2025-08-09T09:17:16.452983,1,396,57
2025-08-09T09:17:18.804054,1,396,57
2025-08-09T09:17:21.149592,1,396,57
2025-08-09T09:17:23.617719,1,378,58
2025-08-09T09:17:26.126395,1,378,58
2025-08-09T09:17:28.477806,1,378,58
2025-08-09T09:17:30.802856,1,378,58
2025-08-09T09:17:33.062010,1,378,58
2025-08-09T09:17:36.196717,1,378,58
2025-08-09T09:17:38.504708,1,378,58
2025-08-09T09:17:40.920596,1,425,58
2025-08-09T09:17:43.243888,1,425,58
2025-08-09T09:17:45.603405,1,425,58
2025-08-09T09:17:47.886369,1,425,58
2025-08-09T09:17:50.212660,1,425,58
2025-08-09T09:17:52.483576,1,425,58
2025-08-09T09:17:54.800736,1,425,58
2025-08-09T09:17:57.183619,1,425,58
2025-08-09T09:17:59.463248,1,425,58
2025-08-09T09:18:02.008790,1,425,58
2025-08-09T09:18:04.494651,1,425,58
2025-08-09T09:18:06.852636,1,425,58
2025-08-09T09:18:09.167694,1,424,58
2025-08-09T09:18:11.480601,1,424,58
2025-08-09T09:18:13.974669,1,424,58
2025-08-09T09:18:16.269250,1,424,58
2025-08-09T09:18:18.504604,1,424,58
2025-08-09T09:18:20.780714,1,424,58
2025-08-09T09:18:23.191987,1,424,58
2025-08-09T09:18:25.513290,1,374,57
2025-08-09T09:18:27.836967,1,374,57
2025-08-09T09:18:30.200601,1,374,57
2025-08-09T09:18:32.554078,1,374,57
2025-08-09T09:18:34.938798,1,374,57
2025-08-09T09:18:37.312645,1,374,57
2025-08-09T09:18:39.629166,1,371,59
2025-08-09T09:18:41.971281,1,371,59
2025-08-09T09:18:44.319827,1,371,59
2025-08-09T09:18:46.668116,1,371,59
2025-08-09T09:18:49.015110,1,371,59
2025-08-09T09:18:51.410637,1,371,59
2025-08-09T09:18:53.875157,1,488,58
2025-08-09T09:18:56.232778,1,488,58
2025-08-09T09:18:58.600664,1,488,58
2025-08-09T09:19:00.923921,1,488,58
2025-08-09T09:19:03.354679,1,488,58
2025-08-09T09:19:05.834368,1,488,58
2025-08-09T09:19:08.222949,1,488,58
2025-08-09T09:19:10.726279,1,490,58
2025-08-09T09:19:13.159213,1,490,58
2025-08-09T09:19:15.530784,1,490,58
2025-08-09T09:19:17.915084,1,490,58
2025-08-09T09:19:20.272762,1,490,58
2025-08-09T09:19:22.520580,1,490,58
2025-08-09T09:19:24.833462,1,504,55
2025-08-09T09:19:27.211501,1,504,55
2025-08-09T09:19:29.729456,1,504,55
2025-08-09T09:19:32.060724,1,504,55
2025-08-09T09:19:34.436607,1,504,55
2025-08-09T09:19:36.960785,1,504,55
2025-08-09T09:19:39.300776,1,423,57
2025-08-09T09:19:41.709463,1,423,57
2025-08-09T09:19:44.220982,1,423,57
2025-08-09T09:19:46.754233,1,423,57
2025-08-09T09:19:49.119698,1,423,57
2025-08-09T09:19:51.504557,1,423,57
2025-08-09T09:19:53.949624,1,518,59
2025-08-09T09:19:56.324583,1,518,59
2025-08-09T09:19:58.806144,1,518,59
2025-08-09T09:20:01.161387,1,518,59
2025-08-09T09:20:03.553696,1,518,59
2025-08-09T09:20:06.033894,1,518,59
2025-08-09T09:20:08.547014,1,495,57
2025-08-09T09:20:10.971871,1,495,57
2025-08-09T09:20:13.488641,1,495,57
2025-08-09T09:20:15.915122,1,495,57
2025-08-09T09:20:18.212662,1,495,57
2025-08-09T09:20:20.649929,1,495,57
2025-08-09T09:20:23.001585,1,495,57
2025-08-09T09:20:25.288990,1,482,57
2025-08-09T09:20:27.608631,1,482,57
2025-08-09T09:20:29.924146,1,482,57
2025-08-09T09:20:32.332441,1,482,57
2025-08-09T09:20:34.919762,1,482,57
2025-08-09T09:20:37.447890,1,482,57
2025-08-09T09:20:39.846780,1,459,57
2025-08-09T09:20:42.224664,1,459,57
2025-08-09T09:20:44.594490,1,459,57
2025-08-09T09:20:47.102261,1,459,57
2025-08-09T09:20:49.563171,1,459,57
2025-08-09T09:20:52.056622,1,459,57
2025-08-09T09:20:54.544661,1,487,56
2025-08-09T09:20:57.038014,1,487,56
2025-08-09T09:20:59.554798,1,487,56
2025-08-09T09:21:01.989726,1,487,56
2025-08-09T09:21:04.449142,1,487,56
2025-08-09T09:21:06.917811,1,487,56
2025-08-09T09:21:09.320402,1,523,58
2025-08-09T09:21:11.818609,1,523,58
2025-08-09T09:21:14.242624,1,523,58
2025-08-09T09:21:16.574592,1,523,58
2025-08-09T09:21:19.024746,1,523,58
2025-08-09T09:21:21.333978,1,523,58
2025-08-09T09:21:23.770949,1,511,58
2025-08-09T09:21:26.244982,1,511,58
2025-08-09T09:21:28.500918,1,511,58
2025-08-09T09:21:30.845997,1,511,58
2025-08-09T09:21:33.062201,1,511,58
2025-08-09T09:21:35.602783,1,511,58
2025-08-09T09:21:38.113030,1,511,58
2025-08-09T09:21:40.587655,1,333,59
2025-08-09T09:21:43.018133,1,333,59
2025-08-09T09:21:45.441056,1,333,59
2025-08-09T09:21:47.845904,1,333,59
2025-08-09T09:21:50.276637,1,333,59
2025-08-09T09:21:52.675041,1,333,59
2025-08-09T09:21:55.015523,1,429,59
2025-08-09T09:21:57.492632,1,429,59
2025-08-09T09:21:59.860641,1,429,59
2025-08-09T09:22:02.253763,1,429,59
2025-08-09T09:22:04.678465,1,429,59
2025-08-09T09:22:07.042738,1,429,59
2025-08-09T09:22:09.484890,1,503,58
2025-08-09T09:22:11.822372,1,503,58
2025-08-09T09:22:14.181463,1,503,58
2025-08-09T09:22:16.624147,1,503,58
2025-08-09T09:22:19.039276,1,503,58
2025-08-09T09:22:21.470541,1,503,58
2025-08-09T09:22:23.883117,1,511,59
2025-08-09T09:22:26.268208,1,511,59
2025-08-09T09:22:28.639239,1,511,59
2025-08-09T09:22:31.112605,1,511,59
2025-08-09T09:22:33.516635,1,511,59
2025-08-09T09:22:36.276639,1,511,59
2025-08-09T09:22:38.697291,1,476,58
2025-08-09T09:22:41.132641,1,476,58
2025-08-09T09:22:43.523231,1,476,58
2025-08-09T09:22:45.814081,1,476,58
2025-08-09T09:22:48.235624,1,476,58
2025-08-09T09:22:50.704610,1,476,58
2025-08-09T09:22:53.100976,1,476,58
2025-08-09T09:22:55.390817,1,520,59
2025-08-09T09:22:57.736883,1,520,59
2025-08-09T09:23:00.071265,1,520,59
2025-08-09T09:23:02.446971,1,520,59
2025-08-09T09:23:04.856652,1,520,59
2025-08-09T09:23:07.364078,1,520,59
2025-08-09T09:23:09.815036,1,507,57
2025-08-09T09:23:12.220747,1,507,57
2025-08-09T09:23:14.483508,1,507,57
2025-08-09T09:23:16.779646,1,507,57
2025-08-09T09:23:19.140740,1,507,57
2025-08-09T09:23:21.576557,1,507,57
2025-08-09T09:23:23.917975,1,493,58
2025-08-09T09:23:26.296583,1,493,58
2025-08-09T09:23:28.617499,1,493,58
2025-08-09T09:23:31.022959,1,493,58
2025-08-09T09:23:33.408640,1,493,58
2025-08-09T09:23:35.737602,1,493,58
2025-08-09T09:23:38.122579,1,493,58
2025-08-09T09:23:40.511522,1,475,59
2025-08-09T09:23:43.000591,1,475,59
2025-08-09T09:23:45.412845,1,475,59
2025-08-09T09:23:47.840799,1,475,59
2025-08-09T09:23:50.160088,1,475,59
2025-08-09T09:23:52.564864,1,475,59
2025-08-09T09:23:54.923109,1,462,59
2025-08-09T09:23:57.457885,1,462,59
2025-08-09T09:23:59.861461,1,462,59
2025-08-09T09:24:02.227293,1,462,59
2025-08-09T09:24:04.678718,1,462,59
2025-08-09T09:24:07.024187,1,462,59
2025-08-09T09:24:09.344803,1,512,57
2025-08-09T09:24:11.746027,1,512,57
2025-08-09T09:24:14.238186,1,512,57
2025-08-09T09:24:16.688945,1,512,57
2025-08-09T09:24:19.098711,1,512,57
2025-08-09T09:24:21.633266,1,512,57
2025-08-09T09:24:24.074210,1,500,57
2025-08-09T09:24:26.529275,1,500,57
2025-08-09T09:24:29.017024,1,500,57
2025-08-09T09:24:31.365142,1,500,57
2025-08-09T09:24:33.835312,1,500,57
2025-08-09T09:24:36.241119,1,500,57
2025-08-09T09:24:38.456301,1,500,57
2025-08-09T09:24:40.716712,1,500,58
2025-08-09T09:24:42.939529,1,500,58
2025-08-09T09:24:45.362492,1,500,58
2025-08-09T09:24:47.844597,1,500,58
2025-08-09T09:24:50.428942,1,500,58
2025-08-09T09:24:52.900687,1,500,58
2025-08-09T09:24:55.236612,1,284,58
2025-08-09T09:24:57.533181,1,284,58
2025-08-09T09:24:59.930499,1,284,58
2025-08-09T09:25:02.330473,1,284,58
2025-08-09T09:25:04.704732,1,284,58
2025-08-09T09:25:07.128920,1,284,58
2025-08-09T09:25:09.461735,1,466,58
2025-08-09T09:25:11.912707,1,466,58
2025-08-09T09:25:14.305272,1,466,58
2025-08-09T09:25:16.712525,1,466,58
2025-08-09T09:25:19.059078,1,466,58
2025-08-09T09:25:21.399770,1,466,58
2025-08-09T09:25:23.900624,1,503,59
2025-08-09T09:25:26.293288,1,503,59
2025-08-09T09:25:28.595185,1,503,59
2025-08-09T09:25:30.938481,1,503,59
2025-08-09T09:25:33.343851,1,503,59
2025-08-09T09:25:35.793880,1,503,59
2025-08-09T09:25:38.156772,1,503,59
2025-08-09T09:25:40.659308,1,519,58
2025-08-09T09:25:43.097004,1,519,58
2025-08-09T09:25:45.333829,1,519,58
2025-08-09T09:25:47.730459,1,519,58
2025-08-09T09:25:50.118069,1,519,58
2025-08-09T09:25:52.520917,1,519,58
2025-08-09T09:25:54.921881,1,465,56
2025-08-09T09:25:57.388711,1,465,56
2025-08-09T09:25:59.800979,1,465,56
2025-08-09T09:26:02.196641,1,465,56
2025-08-09T09:26:04.603255,1,465,56
2025-08-09T09:26:07.017908,1,465,56
2025-08-09T09:26:09.408318,1,474,57
2025-08-09T09:26:11.993336,1,474,57
2025-08-09T09:26:14.430176,1,474,57
2025-08-09T09:26:16.905307,1,474,57
2025-08-09T09:26:19.299784,1,474,57
2025-08-09T09:26:21.711083,1,474,57
2025-08-09T09:26:24.138073,1,503,57
2025-08-09T09:26:26.539058,1,503,57
2025-08-09T09:26:29.036809,1,503,57
2025-08-09T09:26:31.501484,1,503,57
2025-08-09T09:26:33.928899,1,503,57
2025-08-09T09:26:36.309217,1,503,57
2025-08-09T09:26:38.681960,1,493,59
2025-08-09T09:26:41.088976,1,493,59
2025-08-09T09:26:43.517543,1,493,59
2025-08-09T09:26:45.940729,1,493,59
2025-08-09T09:26:48.219570,1,493,59
2025-08-09T09:26:50.603374,1,493,59
2025-08-09T09:26:53.093706,1,493,59
2025-08-09T09:26:55.512593,1,452,57
2025-08-09T09:26:57.962799,1,452,57
2025-08-09T09:27:00.350370,1,452,57
2025-08-09T09:27:02.820699,1,452,57
2025-08-09T09:27:05.157923,1,452,57
2025-08-09T09:27:07.518692,1,452,57
2025-08-09T09:27:09.956750,1,503,57
2025-08-09T09:27:12.407326,1,503,57
2025-08-09T09:27:14.720605,1,503,57
