timestamp,rps_test_running,pod_count,pod_names,cpu_usage_millicores,memory_usage_mib,cpu_limit_millicores,memory_limit_mib,cpu_request_millicores,memory_request_mib,pods_ready,pods_pending,pods_failed,scaling_events,avg_latency_ms
2025-07-27T12:47:03.878159,,1,fibonacci-python-00001-deployment-78dccfc588-5mzjd,381,53,0,0,0,0,1,0,0,,
2025-07-27T12:47:07.038573,,1,fibonacci-python-00001-deployment-78dccfc588-5mzjd,381,53,0,0,0,0,1,0,0,,
2025-07-27T12:47:10.142608,,1,fibonacci-python-00001-deployment-78dccfc588-5mzjd,381,53,0,0,0,0,1,0,0,,
2025-07-27T12:47:13.326707,,1,fibonacci-python-00001-deployment-78dccfc588-5mzjd,375,53,0,0,0,0,1,0,0,,
2025-07-27T12:47:16.406762,,1,fibonacci-python-00001-deployment-78dccfc588-5mzjd,375,53,0,0,0,0,1,0,0,,
2025-07-27T12:47:19.386975,,1,fibonacci-python-00001-deployment-78dccfc588-5mzjd,375,53,0,0,0,0,1,0,0,,
2025-07-27T12:47:22.718633,,1,fibonacci-python-00001-deployment-78dccfc588-5mzjd,375,53,0,0,0,0,1,0,0,,
2025-07-27T12:47:25.770094,,1,fibonacci-python-00001-deployment-78dccfc588-5mzjd,417,57,0,0,0,0,1,0,0,,
2025-07-27T12:47:29.346557,,1,fibonacci-python-00001-deployment-78dccfc588-5mzjd,417,57,0,0,0,0,1,0,0,,
2025-07-27T12:47:33.143308,,1,fibonacci-python-00001-deployment-78dccfc588-5mzjd,417,57,0,0,0,0,1,0,0,,
2025-07-27T12:47:36.472315,,1,fibonacci-python-00001-deployment-78dccfc588-5mzjd,417,57,0,0,0,0,1,0,0,,
2025-07-27T12:47:39.796883,,1,fibonacci-python-00001-deployment-78dccfc588-5mzjd,417,57,0,0,0,0,1,0,0,,
2025-07-27T12:47:43.169123,,1,fibonacci-python-00001-deployment-78dccfc588-5mzjd,378,58,0,0,0,0,1,0,0,,
2025-07-27T12:47:46.459262,,1,fibonacci-python-00001-deployment-78dccfc588-5mzjd,378,58,0,0,0,0,1,0,0,,
2025-07-27T12:47:49.535132,,1,fibonacci-python-00001-deployment-78dccfc588-5mzjd,378,58,0,0,0,0,1,0,0,,
2025-07-27T12:47:52.859796,,1,fibonacci-python-00001-deployment-78dccfc588-5mzjd,378,58,0,0,0,0,1,0,0,,
2025-07-27T12:47:56.129058,,1,fibonacci-python-00001-deployment-78dccfc588-5mzjd,423,54,0,0,0,0,1,0,0,,
