timestamp,rps_test_running,pod_count,pod_names,cpu_usage_millicores,memory_usage_mib,cpu_limit_millicores,memory_limit_mib,cpu_request_millicores,memory_request_mib,pods_ready,pods_pending,pods_failed,scaling_events,avg_latency_ms
2025-07-27T13:08:11.367145,,1,fibonacci-python-00001-deployment-5bb46b8f5c-ds2gb,14,43,0,0,0,0,1,0,0,,
2025-07-27T13:08:14.316824,,1,fibonacci-python-00001-deployment-5bb46b8f5c-ds2gb,14,43,0,0,0,0,1,0,0,,
2025-07-27T13:08:17.246759,,1,fibonacci-python-00001-deployment-5bb46b8f5c-ds2gb,14,43,0,0,0,0,1,0,0,,
2025-07-27T13:08:20.151265,,1,fibonacci-python-00001-deployment-5bb46b8f5c-ds2gb,14,43,0,0,0,0,1,0,0,,
2025-07-27T13:08:22.946600,,1,fibonacci-python-00001-deployment-5bb46b8f5c-ds2gb,14,43,0,0,0,0,1,0,0,,
2025-07-27T13:08:25.837355,,1,fibonacci-python-00001-deployment-5bb46b8f5c-ds2gb,14,43,0,0,0,0,1,0,0,,
2025-07-27T13:08:28.832472,,1,fibonacci-python-00001-deployment-5bb46b8f5c-ds2gb,14,43,0,0,0,0,1,0,0,,
2025-07-27T13:08:31.725118,,1,fibonacci-python-00001-deployment-5bb46b8f5c-ds2gb,14,43,0,0,0,0,1,0,0,,
2025-07-27T13:08:34.591679,,1,fibonacci-python-00001-deployment-5bb46b8f5c-ds2gb,14,43,0,0,0,0,1,0,0,,
2025-07-27T13:08:37.598556,,1,fibonacci-python-00001-deployment-5bb46b8f5c-ds2gb,14,43,0,0,0,0,1,0,0,,
2025-07-27T13:08:40.770584,,1,fibonacci-python-00001-deployment-5bb46b8f5c-ds2gb,14,43,0,0,0,0,1,0,0,,
2025-07-27T13:08:43.610940,,1,fibonacci-python-00001-deployment-5bb46b8f5c-ds2gb,55,50,0,0,0,0,1,0,0,,
2025-07-27T13:08:46.604629,,1,fibonacci-python-00001-deployment-5bb46b8f5c-ds2gb,55,50,0,0,0,0,1,0,0,,
2025-07-27T13:08:49.413907,,1,fibonacci-python-00001-deployment-5bb46b8f5c-ds2gb,55,50,0,0,0,0,1,0,0,,
2025-07-27T13:08:52.221881,,1,fibonacci-python-00001-deployment-5bb46b8f5c-ds2gb,55,50,0,0,0,0,1,0,0,,
2025-07-27T13:08:55.214390,,1,fibonacci-python-00001-deployment-5bb46b8f5c-ds2gb,55,50,0,0,0,0,1,0,0,,
2025-07-27T13:08:58.126410,,1,fibonacci-python-00001-deployment-5bb46b8f5c-ds2gb,66,52,0,0,0,0,1,0,0,,
2025-07-27T13:09:01.062784,,1,fibonacci-python-00001-deployment-5bb46b8f5c-ds2gb,66,52,0,0,0,0,1,0,0,,
2025-07-27T13:09:04.013364,,1,fibonacci-python-00001-deployment-5bb46b8f5c-ds2gb,66,52,0,0,0,0,1,0,0,,
2025-07-27T13:09:06.967076,,1,fibonacci-python-00001-deployment-5bb46b8f5c-ds2gb,66,52,0,0,0,0,1,0,0,,
2025-07-27T13:09:09.854002,,1,fibonacci-python-00001-deployment-5bb46b8f5c-ds2gb,66,52,0,0,0,0,1,0,0,,
2025-07-27T13:09:12.757352,,1,fibonacci-python-00001-deployment-5bb46b8f5c-ds2gb,66,52,0,0,0,0,1,0,0,,
2025-07-27T13:09:15.750696,,1,fibonacci-python-00001-deployment-5bb46b8f5c-ds2gb,66,52,0,0,0,0,1,0,0,,
2025-07-27T13:09:18.578704,,1,fibonacci-python-00001-deployment-5bb46b8f5c-ds2gb,66,52,0,0,0,0,1,0,0,,
