timestamp,pod_count,cpu_usage_millicores,memory_usage_mib
2025-08-11T16:10:11.578586,10,596,443
2025-08-11T16:10:13.908601,10,596,443
2025-08-11T16:10:16.261364,10,596,443
2025-08-11T16:10:18.587981,10,596,443
2025-08-11T16:10:20.896722,10,596,443
2025-08-11T16:10:23.153806,10,596,443
2025-08-11T16:10:25.438346,10,160,465
2025-08-11T16:10:27.736631,10,160,465
2025-08-11T16:10:29.992144,10,160,465
2025-08-11T16:10:32.324215,10,160,465
2025-08-11T16:10:34.585500,10,160,465
2025-08-11T16:10:36.889583,10,160,465
2025-08-11T16:10:39.169738,10,238,490
2025-08-11T16:10:41.481225,10,238,490
2025-08-11T16:10:43.900638,10,238,490
2025-08-11T16:10:46.314420,10,238,490
2025-08-11T16:10:48.670538,10,238,490
2025-08-11T16:10:50.993438,10,238,490
2025-08-11T16:10:53.356695,10,238,490
2025-08-11T16:10:55.651940,10,271,517
2025-08-11T16:10:57.944885,10,271,517
2025-08-11T16:11:00.181734,10,271,517
2025-08-11T16:11:02.456965,10,271,517
2025-08-11T16:11:04.743578,10,271,517
2025-08-11T16:11:07.089453,10,271,517
2025-08-11T16:11:09.356625,10,303,533
2025-08-11T16:11:11.669727,10,303,533
2025-08-11T16:11:14.053084,10,303,533
2025-08-11T16:11:16.300618,10,303,533
2025-08-11T16:11:18.576650,10,303,533
2025-08-11T16:11:20.960041,10,303,533
2025-08-11T16:11:23.329703,10,303,533
2025-08-11T16:11:25.595219,10,311,540
2025-08-11T16:11:27.908585,10,311,540
2025-08-11T16:11:30.264589,10,311,540
2025-08-11T16:11:32.571588,10,311,540
2025-08-11T16:11:34.999786,10,311,540
2025-08-11T16:11:37.381431,10,311,540
2025-08-11T16:11:39.753525,10,361,554
2025-08-11T16:11:42.064671,10,361,554
2025-08-11T16:11:44.372402,10,361,554
2025-08-11T16:11:46.672693,10,361,554
2025-08-11T16:11:48.945901,10,361,554
2025-08-11T16:11:51.280637,10,361,554
2025-08-11T16:11:53.810320,10,395,567
2025-08-11T16:11:56.084632,10,395,567
2025-08-11T16:11:58.415340,10,395,567
2025-08-11T16:12:00.812978,10,395,567
2025-08-11T16:12:03.110382,10,395,567
2025-08-11T16:12:05.432162,10,395,567
2025-08-11T16:12:07.725685,10,395,567
2025-08-11T16:12:10.052631,10,403,574
2025-08-11T16:12:12.360657,10,403,574
2025-08-11T16:12:14.641765,10,403,574
2025-08-11T16:12:16.948600,10,403,574
2025-08-11T16:12:19.252978,10,403,574
2025-08-11T16:12:21.662224,10,403,574
2025-08-11T16:12:24.101659,10,419,578
2025-08-11T16:12:26.551475,10,419,578
2025-08-11T16:12:28.875158,10,419,578
2025-08-11T16:12:31.275133,10,419,578
2025-08-11T16:12:33.697415,10,419,578
2025-08-11T16:12:35.990870,10,419,578
2025-08-11T16:12:38.268562,10,419,578
2025-08-11T16:12:40.538891,10,445,577
2025-08-11T16:12:42.846509,10,445,577
2025-08-11T16:12:45.186895,10,445,577
2025-08-11T16:12:47.520421,10,445,577
2025-08-11T16:12:49.813983,10,445,577
2025-08-11T16:12:52.172670,10,445,577
2025-08-11T16:12:54.509313,10,438,576
2025-08-11T16:12:56.892678,10,438,576
2025-08-11T16:12:59.166112,10,438,576
2025-08-11T16:13:01.463594,10,438,576
2025-08-11T16:13:03.924355,10,438,576
2025-08-11T16:13:06.268666,10,438,576
2025-08-11T16:13:08.673606,10,459,585
2025-08-11T16:13:11.018935,10,459,585
2025-08-11T16:13:13.316747,10,459,585
2025-08-11T16:13:15.681384,10,459,585
2025-08-11T16:13:18.008919,10,459,585
2025-08-11T16:13:20.297626,10,459,585
2025-08-11T16:13:22.559044,10,459,585
2025-08-11T16:13:24.918955,10,442,585
2025-08-11T16:13:27.344624,10,442,585
2025-08-11T16:13:29.763103,10,442,585
2025-08-11T16:13:32.176589,10,442,585
2025-08-11T16:13:34.474559,10,442,585
2025-08-11T16:13:36.848402,10,442,585
2025-08-11T16:13:39.184688,10,466,578
2025-08-11T16:13:41.473701,10,466,578
2025-08-11T16:13:43.891392,10,466,578
2025-08-11T16:13:46.278457,10,466,578
2025-08-11T16:13:48.679371,10,466,578
2025-08-11T16:13:51.085798,10,466,578
2025-08-11T16:13:53.471977,10,466,578
2025-08-11T16:13:55.846815,10,539,586
2025-08-11T16:13:58.156587,10,539,586
2025-08-11T16:14:00.555161,10,539,586
2025-08-11T16:14:02.895536,10,539,586
2025-08-11T16:14:05.327686,10,539,586
2025-08-11T16:14:07.679868,10,539,586
2025-08-11T16:14:10.041666,10,537,585
2025-08-11T16:14:12.421190,10,537,585
2025-08-11T16:14:14.785879,10,537,585
2025-08-11T16:14:17.109761,10,537,585
2025-08-11T16:14:19.471186,10,537,585
2025-08-11T16:14:21.839710,10,537,585
2025-08-11T16:14:24.197678,10,573,590
2025-08-11T16:14:26.540490,10,573,590
2025-08-11T16:14:28.876606,10,573,590
2025-08-11T16:14:31.272683,10,573,590
2025-08-11T16:14:33.826376,10,573,590
2025-08-11T16:14:36.168714,10,573,590
2025-08-11T16:14:38.565068,10,518,590
2025-08-11T16:14:40.920250,10,518,590
2025-08-11T16:14:43.291565,10,518,590
2025-08-11T16:14:45.596653,10,518,590
2025-08-11T16:14:47.948697,10,518,590
2025-08-11T16:14:50.309965,10,518,590
2025-08-11T16:14:52.656519,10,518,590
2025-08-11T16:14:54.940635,10,553,587
2025-08-11T16:14:57.260783,10,553,587
2025-08-11T16:14:59.544906,10,553,587
2025-08-11T16:15:01.819077,10,553,587
2025-08-11T16:15:04.179571,10,553,587
2025-08-11T16:15:06.455070,10,553,587
2025-08-11T16:15:08.799524,10,545,589
2025-08-11T16:15:11.144586,10,545,589
2025-08-11T16:15:13.482733,10,545,589
2025-08-11T16:15:15.921738,10,545,589
2025-08-11T16:15:18.324685,10,545,589
2025-08-11T16:15:20.684595,10,545,589
2025-08-11T16:15:23.053497,10,545,589
2025-08-11T16:15:25.564752,10,538,590
2025-08-11T16:15:27.890866,10,538,590
2025-08-11T16:15:30.177939,10,538,590
2025-08-11T16:15:32.524029,10,538,590
2025-08-11T16:15:34.820755,10,538,590
2025-08-11T16:15:37.187677,10,538,590
2025-08-11T16:15:39.556656,10,515,591
2025-08-11T16:15:41.857766,10,515,591
2025-08-11T16:15:44.168750,10,515,591
2025-08-11T16:15:46.520647,10,515,591
2025-08-11T16:15:48.896642,10,515,591
2025-08-11T16:15:51.200613,10,515,591
2025-08-11T16:15:53.500186,10,515,591
2025-08-11T16:15:55.847999,10,534,590
2025-08-11T16:15:58.243298,10,534,590
2025-08-11T16:16:00.531937,10,534,590
2025-08-11T16:16:03.016640,10,534,590
2025-08-11T16:16:05.472691,10,534,590
2025-08-11T16:16:07.899711,10,534,590
2025-08-11T16:16:10.319236,10,565,592
2025-08-11T16:16:12.744686,10,565,592
2025-08-11T16:16:15.154615,10,565,592
2025-08-11T16:16:17.669624,10,565,592
2025-08-11T16:16:20.064659,10,565,592
2025-08-11T16:16:22.488975,10,565,592
2025-08-11T16:16:24.861389,10,593,586
2025-08-11T16:16:27.229016,10,593,586
2025-08-11T16:16:29.658595,10,593,586
2025-08-11T16:16:32.031730,10,593,586
2025-08-11T16:16:34.403659,10,593,586
2025-08-11T16:16:36.708796,10,593,586
2025-08-11T16:16:39.157890,10,533,587
2025-08-11T16:16:41.608432,10,533,587
2025-08-11T16:16:44.068943,10,533,587
2025-08-11T16:16:46.500543,10,533,587
2025-08-11T16:16:48.955532,10,533,587
2025-08-11T16:16:51.387290,10,533,587
2025-08-11T16:16:53.981570,10,601,591
2025-08-11T16:16:56.456500,10,601,591
2025-08-11T16:16:59.034125,10,601,591
2025-08-11T16:17:01.500705,10,601,591
2025-08-11T16:17:04.215086,10,601,591
2025-08-11T16:17:06.828336,10,601,591
2025-08-11T16:17:09.555197,10,751,594
2025-08-11T16:17:11.976700,10,751,594
2025-08-11T16:17:14.486858,10,751,594
2025-08-11T16:17:16.972531,10,751,594
2025-08-11T16:17:19.545864,10,751,594
2025-08-11T16:17:21.956745,10,751,594
2025-08-11T16:17:24.389381,10,674,589
2025-08-11T16:17:26.780532,10,674,589
2025-08-11T16:17:29.147908,10,674,589
2025-08-11T16:17:31.563805,10,674,589
2025-08-11T16:17:34.026827,10,674,589
2025-08-11T16:17:36.552685,10,674,589
2025-08-11T16:17:38.917872,10,640,592
2025-08-11T16:17:41.403043,10,640,592
2025-08-11T16:17:43.961175,10,640,592
2025-08-11T16:17:46.429902,10,640,592
2025-08-11T16:17:48.872646,10,640,592
2025-08-11T16:17:51.257293,10,640,592
2025-08-11T16:17:53.798987,10,614,592
2025-08-11T16:17:56.169888,10,614,592
2025-08-11T16:17:58.636692,10,614,592
2025-08-11T16:18:01.036650,10,614,592
2025-08-11T16:18:03.631209,10,614,592
2025-08-11T16:18:06.015774,10,614,592
2025-08-11T16:18:08.475580,10,638,590
2025-08-11T16:18:11.048096,10,638,590
2025-08-11T16:18:13.581210,10,638,590
2025-08-11T16:18:15.966786,10,638,590
2025-08-11T16:18:18.402246,10,638,590
2025-08-11T16:18:20.810610,10,638,590
2025-08-11T16:18:23.294056,10,638,590
2025-08-11T16:18:25.801142,10,639,589
2025-08-11T16:18:28.260974,10,639,589
2025-08-11T16:18:30.807288,10,639,589
2025-08-11T16:18:33.270037,10,639,589
2025-08-11T16:18:35.812308,10,639,589
2025-08-11T16:18:38.268692,10,639,589
2025-08-11T16:18:40.545655,10,670,590
2025-08-11T16:18:42.952969,10,670,590
2025-08-11T16:18:45.476056,10,670,590
2025-08-11T16:18:47.945407,10,670,590
2025-08-11T16:18:50.298991,10,670,590
2025-08-11T16:18:52.744772,10,670,590
2025-08-11T16:18:55.218218,10,621,588
2025-08-11T16:18:57.756401,10,621,588
2025-08-11T16:19:00.370297,10,621,588
2025-08-11T16:19:02.789614,10,621,588
2025-08-11T16:19:05.254238,10,621,588
2025-08-11T16:19:07.661334,10,621,588
2025-08-11T16:19:09.998763,10,649,591
2025-08-11T16:19:12.454832,10,649,591
2025-08-11T16:19:14.878216,10,649,591
2025-08-11T16:19:17.300733,10,649,591
2025-08-11T16:19:19.843584,10,649,591
2025-08-11T16:19:22.280733,10,649,591
2025-08-11T16:19:24.669125,10,638,592
2025-08-11T16:19:27.194135,10,638,592
2025-08-11T16:19:29.767884,10,638,592
2025-08-11T16:19:32.321057,10,638,592
2025-08-11T16:19:34.814255,10,638,592
2025-08-11T16:19:37.289151,10,638,592
2025-08-11T16:19:39.933999,10,698,596
2025-08-11T16:19:42.325416,10,698,596
2025-08-11T16:19:44.667218,10,698,596
2025-08-11T16:19:46.954893,10,698,596
2025-08-11T16:19:49.562359,10,698,596
2025-08-11T16:19:52.013775,10,698,596
2025-08-11T16:19:54.329277,10,587,591
2025-08-11T16:19:56.721583,10,587,591
2025-08-11T16:19:59.100028,10,587,591
2025-08-11T16:20:01.515142,10,587,591
2025-08-11T16:20:04.148761,10,587,591
2025-08-11T16:20:06.593861,10,587,591
2025-08-11T16:20:09.112636,10,686,589
2025-08-11T16:20:11.513596,10,686,589
2025-08-11T16:20:13.988688,10,686,589
2025-08-11T16:20:16.376919,10,686,589
2025-08-11T16:20:18.863443,10,686,589
2025-08-11T16:20:21.216119,10,686,589
2025-08-11T16:20:23.836272,10,797,590
2025-08-11T16:20:26.233351,10,797,590
2025-08-11T16:20:28.627695,10,797,590
2025-08-11T16:20:31.048725,10,797,590
2025-08-11T16:20:33.415975,10,797,590
2025-08-11T16:20:35.803320,10,797,590
2025-08-11T16:20:38.381617,10,797,590
2025-08-11T16:20:41.015428,10,776,593
2025-08-11T16:20:43.462028,10,776,593
2025-08-11T16:20:45.854289,10,776,593
2025-08-11T16:20:48.208700,10,776,593
2025-08-11T16:20:50.479125,10,776,593
2025-08-11T16:20:52.850023,10,776,593
2025-08-11T16:20:55.164609,10,741,593
2025-08-11T16:20:57.518620,10,741,593
2025-08-11T16:20:59.825262,10,741,593
2025-08-11T16:21:02.244758,10,741,593
2025-08-11T16:21:04.618725,10,741,593
2025-08-11T16:21:07.031470,10,741,593
2025-08-11T16:21:09.404902,10,692,591
2025-08-11T16:21:11.748945,10,692,591
2025-08-11T16:21:14.138043,10,692,591
2025-08-11T16:21:16.468215,10,692,591
2025-08-11T16:21:18.857394,10,692,591
2025-08-11T16:21:21.256620,10,692,591
2025-08-11T16:21:23.702658,10,756,599
2025-08-11T16:21:26.113276,10,756,599
2025-08-11T16:21:28.540821,10,756,599
2025-08-11T16:21:30.862667,10,756,599
2025-08-11T16:21:33.412695,10,756,599
2025-08-11T16:21:35.763239,10,756,599
2025-08-11T16:21:38.214733,10,756,599
2025-08-11T16:21:40.580883,10,761,594
2025-08-11T16:21:42.996080,10,761,594
2025-08-11T16:21:45.412668,10,761,594
2025-08-11T16:21:47.961718,10,761,594
2025-08-11T16:21:50.625896,10,761,594
2025-08-11T16:21:52.944564,10,761,594
2025-08-11T16:21:55.401108,10,751,592
2025-08-11T16:21:57.865214,10,751,592
2025-08-11T16:22:00.315416,10,751,592
2025-08-11T16:22:02.701752,10,751,592
2025-08-11T16:22:05.087846,10,751,592
2025-08-11T16:22:07.560094,10,751,592
2025-08-11T16:22:10.066181,10,743,592
2025-08-11T16:22:12.415678,10,743,592
2025-08-11T16:22:14.864656,10,743,592
2025-08-11T16:22:17.255211,10,743,592
2025-08-11T16:22:19.662295,10,743,592
2025-08-11T16:22:22.092624,10,743,592
2025-08-11T16:22:24.484589,10,753,592
2025-08-11T16:22:27.187736,10,753,592
2025-08-11T16:22:29.744949,10,753,592
2025-08-11T16:22:32.285586,10,753,592
2025-08-11T16:22:34.660562,10,753,592
2025-08-11T16:22:37.111853,10,753,592
2025-08-11T16:22:39.489203,10,751,594
2025-08-11T16:22:41.984818,10,751,594
2025-08-11T16:22:44.517826,10,751,594
2025-08-11T16:22:46.905318,10,751,594
2025-08-11T16:22:49.432581,10,751,594
2025-08-11T16:22:51.820598,10,751,594
2025-08-11T16:22:54.133475,10,756,595
2025-08-11T16:22:56.424184,10,756,595
2025-08-11T16:22:58.748635,10,756,595
2025-08-11T16:23:01.141818,10,756,595
2025-08-11T16:23:03.654695,10,756,595
2025-08-11T16:23:06.097883,10,756,595
2025-08-11T16:23:08.625771,10,609,594
2025-08-11T16:23:11.106424,10,609,594
2025-08-11T16:23:13.738633,10,609,594
2025-08-11T16:23:16.214339,10,609,594
2025-08-11T16:23:18.818139,10,609,594
2025-08-11T16:23:21.247073,10,609,594
2025-08-11T16:23:23.939436,10,789,596
2025-08-11T16:23:26.446401,10,789,596
2025-08-11T16:23:29.048074,10,789,596
2025-08-11T16:23:31.552792,10,789,596
2025-08-11T16:23:34.278407,10,789,596
2025-08-11T16:23:36.744809,10,789,596
2025-08-11T16:23:39.298147,10,857,590
2025-08-11T16:23:41.770286,10,857,590
2025-08-11T16:23:44.240655,10,857,590
2025-08-11T16:23:46.880771,10,857,590
2025-08-11T16:23:49.313708,10,857,590
2025-08-11T16:23:51.877374,10,857,590
2025-08-11T16:23:54.328669,10,871,598
2025-08-11T16:23:56.892766,10,871,598
2025-08-11T16:23:59.252651,10,871,598
2025-08-11T16:24:01.537317,10,871,598
2025-08-11T16:24:03.979256,10,871,598
2025-08-11T16:24:06.425959,10,871,598
