rps,duration,test_title,iterations,avg_total_requests,std_total_requests,min_total_requests,max_total_requests,avg_min,std_min,min_min,max_min,avg_max,std_max,min_max,max_max,avg_average,std_average,min_average,max_average,avg_median,std_median,min_median,max_median,avg_p95,std_p95,min_p95,max_p95,avg_p99,std_p99,min_p99,max_p99,avg_throughput_rps,std_throughput_rps,min_throughput_rps,max_throughput_rps,total_requests,min,max,average,median,p95,p99,throughput_rps
220,60,fibonacci_python_b5,3,13877.333333333334,217.89064535526379,13626,14013,4553.0,269.53849446785887,4242,4719,176602.66666666666,17059.142895624427,160765,194665,16909.085450241084,241.1823739782584,16675.731222754235,17157.399530309704,13369.833333333334,292.6859807598125,13046.0,13615.5,39151.299999999996,1546.3116083118543,37538.799999999996,40621.59999999999,62772.21333333329,3167.220273320586,59985.159999999996,66216.47999999988,231.2888888888889,3.63151075592107,227.1,233.55,13877.333333333334,4553.0,176602.66666666666,16909.085450241084,13369.833333333334,39151.299999999996,62772.21333333329,231.2888888888889
240,60,fibonacci_python_b5,3,13753.666666666666,85.62904491662472,13657,13820,4437.0,85.0,4352,4522,205307.66666666666,56194.621596139725,141519,247502,16290.571020764351,530.0432875492488,15758.028509406657,16818.07922228671,13122.333333333334,447.55372117024496,12628.0,13500.0,36567.333333333336,1051.8269134383931,35641.149999999994,37710.85,56915.343333333316,3974.599086905931,53841.200000000004,61403.63000000001,229.2277777777778,1.427150748610409,227.61666666666667,230.33333333333334,13753.666666666666,4437.0,205307.66666666666,16290.571020764351,13122.333333333334,36567.333333333336,56915.343333333316,229.2277777777778
260,60,fibonacci_python_b5,3,16436.0,121.1486689980538,16328,16567,4653.666666666667,227.47820408411292,4415,4868,400563.6666666667,71632.20098065767,342319,480547,28431.79859047243,515.047515672454,28060.715469444953,29019.82857487777,19267.166666666668,536.9851798079098,18669.5,19709.0,82029.86666666662,3720.773500676092,78918.2,86151.29999999999,168965.04333333325,14091.204502633414,156371.23999999982,184184.34000000003,273.93333333333334,2.019144483300903,272.1333333333333,276.1166666666667,16436.0,4653.666666666667,400563.6666666667,28431.79859047243,19267.166666666668,82029.86666666662,168965.04333333325,273.93333333333334
280,60,fibonacci_python_b5,3,16470.0,84.48076704197234,16398,16563,4600.0,46.87216658103186,4561,4652,435955.6666666667,109091.13478799886,366119,561665,29587.436910765045,965.5979595975306,28480.124810018846,30254.11664553523,19485.0,367.285992109691,19062.0,19723.0,89456.56666666661,4674.854308246807,84985.19999999987,94311.29999999996,179621.1066666669,10035.438259315404,168058.56000000032,186066.20000000004,274.5,1.4080127840328767,273.3,276.05,16470.0,4600.0,435955.6666666667,29587.436910765045,19485.0,89456.56666666661,179621.1066666669,274.5
300,60,fibonacci_python_b5,3,16519.333333333332,181.35692248528406,16310,16629,4505.333333333333,124.13030787576953,4367,4607,370624.3333333333,31261.709811418397,352098,406718,26482.886041202248,343.4049581872463,26103.15018954209,26771.635095315414,18102.0,276.02173827436127,17786.0,18296.0,75671.44999999994,3773.819073895914,72124.49999999983,79637.2,157568.35333333333,15395.255300830046,139844.3399999999,167617.12000000008,275.32222222222225,3.0226153747547424,271.8333333333333,277.15,16519.333333333332,4505.333333333333,370624.3333333333,26482.886041202248,18102.0,75671.44999999994,157568.35333333333,275.32222222222225
320,60,fibonacci_python_b5,3,16244.333333333334,188.15242048226042,16093,16455,4661.666666666667,303.4210495884116,4325,4914,581432.6666666666,259057.21120311113,300459,810807,31870.98417785212,3844.8655823598597,27553.665633546036,34926.05952898776,19266.333333333332,594.0070145489304,18674.0,19862.0,106192.0666666666,23042.395543287887,79964.59999999992,123184.19999999991,231127.61333333328,73781.91960590161,146672.99999999994,283067.5599999999,270.7388888888889,3.135873674704351,268.21666666666664,274.25,16244.333333333334,4661.666666666667,581432.6666666666,31870.98417785212,19266.333333333332,106192.0666666666,231127.61333333328,270.7388888888889
340,60,fibonacci_python_b5,3,18351.666666666668,423.86829715529956,17886,18715,4853.666666666667,858.3707435213139,4209,5828,1011335.0,364070.4098371632,708473,1415260,76490.40138069322,10833.085834005826,68767.17822694266,88873.72738454657,37823.0,1977.0153641284633,35595.5,39369.5,299648.2666666666,76612.15955814937,245901.49999999988,387373.0,576102.8433333341,193717.3272358923,406084.4200000002,786995.7500000019,305.86111111111114,7.064471619254988,298.1,311.9166666666667,18351.666666666668,4853.666666666667,1011335.0,76490.40138069322,37823.0,299648.2666666666,576102.8433333341,305.86111111111114
360,60,fibonacci_python_b5,3,18331.333333333332,307.5033875152164,18113,18683,5738.333333333333,194.04209165367533,5615,5962,1008007.0,135156.56398414396,915935,1163173,72596.18877235815,5367.400690942894,69198.79660654071,78784.0145070887,40273.666666666664,1903.6957039751214,38807.0,42425.0,266083.1666666662,40311.79694783341,233562.39999999988,311185.19999999995,474287.7866666664,86179.20164856956,409114.48000000016,571998.8199999989,305.52222222222224,5.125056458586935,301.8833333333333,311.3833333333333,18331.333333333332,5738.333333333333,1008007.0,72596.18877235815,40273.666666666664,266083.1666666662,474287.7866666664,305.52222222222224
380,60,fibonacci_python_b5,3,18079.0,133.31541546272885,17938,18203,5801.0,278.2319176514442,5629,6122,1309966.6666666667,409246.67638764443,1025820,1779039,88897.25395019428,5253.001269293624,83128.61090848806,93405.17961868658,38588.666666666664,635.4967217329554,38189.5,39321.5,381631.9666666663,17504.48432090552,363809.75,398800.3999999997,744120.3866666667,210820.3239065296,613814.15,987347.7100000001,301.31666666666666,2.221923591045493,298.96666666666664,303.3833333333333,18079.0,5801.0,1309966.6666666667,88897.25395019428,38588.666666666664,381631.9666666663,744120.3866666667,301.31666666666666
400,60,fibonacci_python_b5,3,18489.0,27.2213151776324,18460,18514,5881.666666666667,133.71736361943923,5776,6032,1294617.0,321672.26579082006,946487,1580830,90727.34721775587,3616.3524494272388,86681.45698372358,93645.32540628385,39557.833333333336,2084.946901801898,37176.5,41055.0,403288.73333333334,14538.84345592295,386516.19999999995,412299.14999999997,662750.1366666654,35255.491391590156,624680.3599999982,694273.7699999999,308.15000000000003,0.45368858629385955,307.6666666666667,308.56666666666666,18489.0,5881.666666666667,1294617.0,90727.34721775587,39557.833333333336,403288.73333333334,662750.1366666654,308.15000000000003
420,60,fibonacci_python_b5,3,18348.0,87.58424515859002,18293,18449,5394.333333333333,452.15742096457217,4989,5882,1177546.0,307114.66091510514,827126,1399913,77152.92500864246,5315.037062992524,72937.00540924488,83123.41447548242,38472.166666666664,1454.7328219756828,36881.0,39734.0,304501.7166666663,45239.46987157125,271095.79999999976,355984.5999999993,616437.1099999998,97273.12750896932,504227.33000000025,676876.1999999977,305.8,1.4597374193098378,304.8833333333333,307.48333333333335,18348.0,5394.333333333333,1177546.0,77152.92500864246,38472.166666666664,304501.7166666663,616437.1099999998,305.8
440,60,fibonacci_python_b5,3,18323.333333333332,329.8095409980332,17981,18639,5424.0,101.52832117197644,5338,5536,1172210.6666666667,188134.8006731698,956394,1301615,84333.53884375696,5836.655840770659,78070.8407207608,89621.39215258855,38800.833333333336,2599.1274657725685,36598.0,41667.5,350614.01666666655,18716.48311397815,336252.0,371780.9499999998,695013.5733333328,134337.17590459663,550249.8000000011,815655.8399999982,305.38888888888886,5.496825683300539,299.68333333333334,310.65,18323.333333333332,5424.0,1172210.6666666667,84333.53884375696,38800.833333333336,350614.01666666655,695013.5733333328,305.38888888888886
460,60,fibonacci_python_b5,3,19123.666666666668,115.1535207161871,18994,19214,5761.0,387.29446161803037,5397,6168,1059148.6666666667,209641.56054163814,881365,1290323,83479.57170787727,3421.363635738737,79534.67995616552,85636.68195066098,42904.166666666664,1856.0005612427312,41468.5,45000.0,314067.9166666666,19028.822049744278,300198.79999999993,335761.6,585599.0866666663,59764.356042658015,535430.0800000001,651721.1499999993,318.7277777777778,1.9192253452697918,316.56666666666666,320.23333333333335,19123.666666666668,5761.0,1059148.6666666667,83479.57170787727,42904.166666666664,314067.9166666666,585599.0866666663,318.7277777777778
480,60,fibonacci_python_b5,3,18877.0,312.11696525501463,18525,19120,5776.666666666667,122.73684586681105,5635,5851,872543.0,307568.0848056248,688684,1227617,83266.22455655578,17214.485817927634,72162.08142842095,103096.32210526316,40348.5,3436.94584624198,36475.5,43035.0,338321.29999999993,123292.61435648725,265456.64999999997,480673.9999999999,526404.3233333338,205056.5053229237,400315.2900000008,763012.48,314.6166666666667,5.201949420916918,308.75,318.6666666666667,18877.0,5776.666666666667,872543.0,83266.22455655578,40348.5,338321.29999999993,526404.3233333338,314.6166666666667
500,60,fibonacci_python_b5,3,18899.0,99.95498987044118,18794,18993,5009.333333333333,457.89118066777974,4641,5522,1082336.6666666667,181684.1951693469,927279,1282246,80367.72513910297,7560.853354753931,73655.48487572712,88558.705810365,36847.666666666664,895.6926556209633,35973.0,37763.0,328305.0833333331,51072.34535079481,282029.59999999957,383102.24999999994,548097.3133333323,45317.97911710642,497528.79999999993,585036.5399999999,314.98333333333335,1.6659164978406849,313.23333333333335,316.55,18899.0,5009.333333333333,1082336.6666666667,80367.72513910297,36847.666666666664,328305.0833333331,548097.3133333323,314.98333333333335
