min,max,average,median,p95,p99,std,throughput_rps,target_rps,total_requests,filename
4154,125533,11225.704344712341,8824.5,25757.75,38691.90999999999,7341.155732234553,139.63333333333333,139.63333333333333,8378,target_rps140.00_iter03_rps139.63_lat.csv
4245,109647,11270.903442572107,8677.0,26273.399999999994,43013.32000000008,7817.760738611503,161.21666666666667,161.21666666666667,9673,target_rps160.00_iter01_rps161.22_lat.csv
3973,140344,11184.70636719555,8483.0,26088.0,44350.85000000005,8396.409641877688,161.76666666666668,161.76666666666668,9706,target_rps160.00_iter02_rps161.76_lat.csv
3975,189297,10646.760572075316,8070.0,24776.500000000007,42753.45999999997,7931.336291239589,161.98333333333332,161.98333333333332,9719,target_rps160.00_iter03_rps161.97_lat.csv
4182,254001,13070.760206311741,10221.0,30230.4,46759.54000000021,9884.40833089476,190.65,190.65,11439,target_rps180.00_iter01_rps190.65_lat.csv
4040,179287,12166.873739130435,9568.0,27466.849999999973,45631.15000000002,8338.351043006407,191.66666666666666,191.66666666666666,11500,target_rps180.00_iter02_rps191.65_lat.csv
4081,220074,12256.005936790641,9532.5,28083.95000000001,46266.779999999955,8838.884337195143,190.9,190.9,11454,target_rps180.00_iter03_rps190.90_lat.csv
4010,336929,12768.927405349079,9270.5,28583.25,50472.00000000002,15334.047035584566,191.93333333333334,191.93333333333334,11516,target_rps200.00_iter01_rps191.93_lat.csv
4211,334919,13179.815134183898,10202.0,30218.199999999997,52143.96000000008,10306.585520786253,189.41666666666666,189.41666666666666,11365,target_rps200.00_iter02_rps189.41_lat.csv
4235,116039,12482.953543307087,9844.5,28803.1,45676.69999999985,8417.654006350742,190.5,190.5,11430,target_rps200.00_iter03_rps190.50_lat.csv
4009,225854,14802.239249413604,11533.0,34199.79999999996,56622.03999999999,10733.218520124585,234.48333333333332,234.48333333333332,14069,target_rps220.00_iter01_rps234.47_lat.csv
4317,154072,13550.857385039204,10623.0,30814.599999999984,50220.40000000007,9346.881180359038,235.95,235.95,14157,target_rps220.00_iter02_rps235.95_lat.csv
4269,113971,13944.727148605922,10854.0,32962.5,51012.35000000004,9576.775949940391,231.93333333333334,231.93333333333334,13916,target_rps220.00_iter03_rps231.93_lat.csv
4336,881509,19376.330765939238,11005.0,38342.0,174498.44999999861,51516.406833840236,233.7,233.7,14022,target_rps240.00_iter01_rps233.70_lat.csv
4281,152090,14690.255359076145,11290.0,34626.999999999985,56735.07999999978,11008.777230151694,230.91666666666666,230.91666666666666,13855,target_rps240.00_iter02_rps230.90_lat.csv
4106,148932,14013.873189685624,10948.0,31852.299999999985,51987.47999999988,9994.819311196527,235.91666666666666,235.91666666666666,14155,target_rps240.00_iter03_rps235.92_lat.csv
4066,449431,27155.474529734784,17187.0,87751.39999999994,160398.0299999999,30435.937782473306,285.3,285.3,17118,target_rps260.00_iter01_rps285.27_lat.csv
4586,406155,28459.009289584945,17578.0,89750.99999999999,173817.75999999925,33303.527798376235,279.8833333333333,279.8833333333333,16793,target_rps260.00_iter02_rps279.81_lat.csv
4510,515874,27673.272571698337,16971.5,90451.0,170382.1999999997,32072.35853087384,282.43333333333334,282.43333333333334,16946,target_rps260.00_iter03_rps282.43_lat.csv
4293,424876,27463.53234122334,15834.0,99977.49999999999,190533.38999999984,35238.280120429554,284.46666666666664,284.46666666666664,17068,target_rps280.00_iter01_rps284.47_lat.csv
4122,453890,29542.55285858766,16705.0,105526.7999999998,220553.15999999968,40472.321483595166,280.15,280.15,16809,target_rps280.00_iter02_rps280.07_lat.csv
4374,336550,27730.94101306224,17393.0,88113.39999999998,181476.15999999997,32483.98403408161,281.98333333333335,281.98333333333335,16919,target_rps280.00_iter03_rps281.96_lat.csv
4792,371399,29189.401611385558,17610.5,99219.99999999994,183901.8000000005,34289.031450470604,283.4,283.4,17004,target_rps300.00_iter01_rps283.40_lat.csv
4528,424667,26713.298734922035,17191.0,81072.29999999997,165664.10000000018,30320.987288470536,283.25,283.25,16995,target_rps300.00_iter02_rps283.23_lat.csv
4637,411214,27183.256360651892,18217.0,82082.65,137737.15,27340.534377808533,284.3,284.3,17058,target_rps300.00_iter03_rps284.29_lat.csv
4377,447764,27923.1742894674,18273.0,85185.04999999999,175865.9499999994,31977.273640153624,279.1333333333333,279.1333333333333,16748,target_rps320.00_iter01_rps279.13_lat.csv
4381,370114,28704.283567964038,18295.0,88444.25,189812.40000000002,32909.66929815441,281.76666666666665,281.76666666666665,16906,target_rps320.00_iter02_rps281.78_lat.csv
4610,604228,30890.988494037276,18328.0,101298.69999999998,224092.71999999997,43270.5890141786,278.1166666666667,278.1166666666667,16687,target_rps320.00_iter03_rps278.09_lat.csv
5769,1503414,89651.38537867411,38304.0,331773.3499999996,861685.8099999998,147161.02406948147,310.73333333333335,310.73333333333335,18644,target_rps340.00_iter01_rps310.59_lat.csv
6192,874857,77211.49322221636,41348.0,272999.8,534163.5999999968,99904.8428711495,315.98333333333335,315.98333333333335,18959,target_rps340.00_iter02_rps315.95_lat.csv
5149,989133,86214.44024422618,42577.0,332002.3999999998,536676.94,110029.13975812888,313.9166666666667,313.9166666666667,18835,target_rps340.00_iter03_rps313.07_lat.csv
5559,1133304,80215.69554313182,38641.0,309502.2999999998,540323.2799999994,107688.10003443042,318.98333333333335,318.98333333333335,19139,target_rps360.00_iter01_rps318.98_lat.csv
5060,849746,70104.94071664655,34102.0,276270.0,417381.40000000125,89372.16615754529,317.68333333333334,317.68333333333334,19061,target_rps360.00_iter02_rps317.66_lat.csv
5730,1254375,82413.00348340107,42461.0,297157.4,445190.26000000024,97386.32359374166,315.78333333333336,315.78333333333336,18947,target_rps360.00_iter03_rps315.70_lat.csv
5254,2291498,115412.20088063148,35456.0,575577.1999999993,1318513.9199999995,237658.46015161226,310.3833333333333,310.3833333333333,18623,target_rps380.00_iter01_rps310.35_lat.csv
5286,1387338,88986.97492912336,36956.0,434429.8,769293.3199999993,148795.55285108124,299.81666666666666,299.81666666666666,17989,target_rps380.00_iter02_rps299.83_lat.csv
5744,826448,76421.90427266798,40582.0,276488.5,474732.6999999998,93867.96893929213,306.6,306.6,18396,target_rps380.00_iter03_rps306.57_lat.csv
5474,903351,79191.95857924089,36969.0,344423.3999999999,531221.12,110569.21190481065,307.81666666666666,307.81666666666666,18469,target_rps400.00_iter01_rps307.83_lat.csv
5379,1164393,76777.7647409172,35316.0,332793.3999999973,561982.3999999999,111675.53128653803,307.81666666666666,307.81666666666666,18469,target_rps400.00_iter02_rps307.80_lat.csv
5339,1259876,88602.37402879652,36244.0,404310.79999999993,666409.7599999979,137310.46960175052,306.75,306.75,18405,target_rps400.00_iter03_rps306.75_lat.csv
5836,1810890,121005.28564476885,34243.0,691488.0999999999,1014990.0200000007,224480.72957210478,308.25,308.25,18495,target_rps420.00_iter01_rps308.28_lat.csv
5246,1021125,69725.79819691056,32387.0,281049.0,584027.1999999989,108113.47145749877,303.18333333333334,303.18333333333334,18191,target_rps420.00_iter02_rps303.10_lat.csv
5296,1771793,108738.99593054802,34578.5,573974.6499999999,1007401.3899999985,202816.0590512385,307.1666666666667,307.1666666666667,18430,target_rps420.00_iter03_rps307.15_lat.csv
5337,1080050,73158.85288270378,35231.0,276739.0,511302.7000000005,100772.98234586317,310.18333333333334,310.18333333333334,18611,target_rps440.00_iter01_rps310.18_lat.csv
5541,1081622,83690.88372347408,35640.5,364619.3999999993,654769.1099999981,128300.1317905124,304.73333333333335,304.73333333333335,18284,target_rps440.00_iter02_rps304.71_lat.csv
4954,1202940,91506.62025734081,34364.0,454424.75,751447.8500000015,153532.24512829588,303.1,303.1,18186,target_rps440.00_iter03_rps303.10_lat.csv
5877,1440437,94085.66248348745,33737.0,500949.09999999864,890478.5499999999,173731.74142114152,302.8,302.8,18168,target_rps460.00_iter01_rps301.88_lat.csv
5771,1343703,92787.34628878413,35588.0,464237.55,788069.1300000002,157675.09640853055,304.03333333333336,304.03333333333336,18242,target_rps460.00_iter02_rps304.02_lat.csv
5477,968825,73916.38193882506,34510.0,302450.2000000002,503571.1199999997,102043.0811364263,308.95,308.95,18537,target_rps460.00_iter03_rps308.95_lat.csv
4717,1335303,68904.03491351698,32299.5,259595.85000000012,546845.1899999982,106325.67673006606,312.2,312.2,18732,target_rps480.00_iter01_rps311.82_lat.csv
5260,1222410,81558.36986152001,34667.5,364974.3500000001,651237.9600000001,127614.93121002939,305.7,305.7,18342,target_rps480.00_iter02_rps305.60_lat.csv
5126,991501,74444.3362739726,33565.0,323235.9999999999,545661.71,109673.80322987972,304.1666666666667,304.1666666666667,18250,target_rps480.00_iter03_rps304.00_lat.csv
5492,954393,80941.2605760331,34336.0,370916.50000000006,608353.24,121812.082300285,306.1166666666667,306.1166666666667,18367,target_rps500.00_iter01_rps306.04_lat.csv
4567,1328777,78032.18750336365,32300.0,340018.0,706996.4000000003,129070.15878404316,309.68333333333334,309.68333333333334,18581,target_rps500.00_iter02_rps309.66_lat.csv
5859,1166962,69791.1400862069,34040.5,262000.55,585787.88,104716.93140385023,309.3333333333333,309.3333333333333,18560,target_rps500.00_iter03_rps309.26_lat.csv
